,n_movies,n_cat,time,n_mvoies_watched,n_hours_watched
4935,12301.0,16.0,0.01967554198927246,12.0,23.0
4936,12301.0,17.0,0.020239500008756295,11.0,23.0
4937,12301.0,18.0,0.020060457987710834,10.0,23.0
4938,12301.0,19.0,0.01974095799960196,13.0,23.0
4939,12301.0,20.0,0.02084300000569783,11.0,23.0
4940,12351.0,1.0,0.01936841700808145,1.0,2.0
4941,12351.0,2.0,0.019274541991762817,4.0,12.0
4942,12351.0,3.0,0.01922324998304248,9.0,19.0
4943,12351.0,4.0,0.019525791984051466,11.0,23.0
4944,12351.0,5.0,0.019655834010336548,11.0,23.0
4945,12351.0,6.0,0.01896837499225512,12.0,23.0
4946,12351.0,7.0,0.022126541996840388,15.0,23.0
4947,12351.0,8.0,0.018784375017276034,11.0,23.0
4948,12351.0,9.0,0.019360124977538362,11.0,23.0
4949,12351.0,10.0,0.019551249977666885,12.0,23.0
4950,12351.0,11.0,0.01926562501466833,10.0,23.0
4951,12351.0,12.0,0.019784624979365617,10.0,23.0
4952,12351.0,13.0,0.01966341698425822,13.0,23.0
4953,12351.0,14.0,0.019742374977795407,9.0,23.0
4954,12351.0,15.0,0.020081083988770843,12.0,23.0
4955,12351.0,16.0,0.019544958020560443,13.0,23.0
4956,12351.0,17.0,0.019919625017791986,11.0,23.0
4957,12351.0,18.0,0.020046333986101672,11.0,23.0
4958,12351.0,19.0,0.019863875000737607,11.0,23.0
4959,12351.0,20.0,0.02015316698816605,12.0,23.0
4960,12401.0,1.0,0.019124917016597465,1.0,2.0
4961,12401.0,2.0,0.01922874999581836,4.0,8.0
4962,12401.0,3.0,0.01928145799320191,5.0,10.0
4963,12401.0,4.0,0.019313041993882507,9.0,23.0
4964,12401.0,5.0,0.01941887498833239,9.0,22.0
4965,12401.0,6.0,0.019638166995719075,12.0,23.0
4966,12401.0,7.0,0.018893750006100163,10.0,23.0
4967,12401.0,8.0,0.01928137501818128,9.0,23.0
4968,12401.0,9.0,0.019498790992656723,9.0,23.0
4969,12401.0,10.0,0.019177709007635713,12.0,23.0
4970,12401.0,11.0,0.019480999995721504,11.0,23.0
4971,12401.0,12.0,0.019469624996418133,11.0,23.0
4972,12401.0,13.0,0.0193964590143878,10.0,23.0
4973,12401.0,14.0,0.01991666600224562,10.0,23.0
4974,12401.0,15.0,0.01982937499997206,10.0,23.0
4975,12401.0,16.0,0.02021799999056384,11.0,23.0
4976,12401.0,17.0,0.019824415998300537,11.0,23.0
4977,12401.0,18.0,0.019618084013927728,13.0,23.0
4978,12401.0,19.0,0.020020875002956018,12.0,23.0
4979,12401.0,20.0,0.020577124989358708,13.0,23.0
4980,12451.0,1.0,0.019639083999209106,1.0,5.0
4981,12451.0,2.0,0.02003924999735318,3.0,9.0
4982,12451.0,3.0,0.019139583018841222,5.0,15.0
4983,12451.0,4.0,0.01897066700621508,10.0,23.0
4984,12451.0,5.0,0.01937575000920333,8.0,23.0
4985,12451.0,6.0,0.019473583990475163,13.0,23.0
4986,12451.0,7.0,0.01960662499186583,11.0,23.0
4987,12451.0,8.0,0.019688499975018203,9.0,23.0
4988,12451.0,9.0,0.019627499976195395,10.0,23.0
4989,12451.0,10.0,0.019395832990994677,9.0,23.0
4990,12451.0,11.0,0.020337333000497892,13.0,23.0
4991,12451.0,12.0,0.019597499980591238,12.0,23.0
4992,12451.0,13.0,0.0193280829989817,11.0,23.0
4993,12451.0,14.0,0.01977662500576116,11.0,23.0
4994,12451.0,15.0,0.01990020798984915,12.0,23.0
4995,12451.0,16.0,0.019689458014909178,11.0,23.0
4996,12451.0,17.0,0.020142916997428983,11.0,23.0
4997,12451.0,18.0,0.019876958016538993,11.0,23.0
4998,12451.0,19.0,0.020198166981572285,9.0,23.0
4999,12451.0,20.0,0.02174179200665094,12.0,23.0
5000,12501.0,1.0,0.019447416998445988,1.0,4.0
5001,12501.0,2.0,0.019453166984021664,2.0,6.0
5002,12501.0,3.0,0.019668375025503337,9.0,21.0
5003,12501.0,4.0,0.019410917011555284,7.0,14.0
5004,12501.0,5.0,0.019164541008649394,13.0,23.0
5005,12501.0,6.0,0.019160083000315353,12.0,23.0
5006,12501.0,7.0,0.01909966699895449,13.0,23.0
5007,12501.0,8.0,0.019763541989959776,12.0,23.0
5008,12501.0,9.0,0.01884470900404267,10.0,23.0
5009,12501.0,10.0,0.021006166003644466,11.0,23.0
5010,12501.0,11.0,0.01964579100604169,9.0,23.0
5011,12501.0,12.0,0.019968457985669374,12.0,23.0
5012,12501.0,13.0,0.02022920799208805,10.0,23.0
5013,12501.0,14.0,0.019890916999429464,12.0,23.0
5014,12501.0,15.0,0.01992458401946351,11.0,23.0
5015,12501.0,16.0,0.019844208989525214,13.0,23.0
5016,12501.0,17.0,0.020216459000948817,11.0,23.0
5017,12501.0,18.0,0.019840291002765298,10.0,23.0
5018,12501.0,19.0,0.020270375011023134,12.0,23.0
5019,12501.0,20.0,0.020011791988508776,10.0,23.0
5020,12551.0,1.0,0.019700834003742784,1.0,2.0
5021,12551.0,2.0,0.019558583007892594,4.0,13.0
