,n_movies,n_cat,time
1712,1801,17,0.009048959007486701
1713,5901,11,0.013558832986745983
1714,7101,3,0.013860250008292496
1715,301,15,0.007569915993371978
1716,2151,9,0.009219291008776054
1717,1851,2,0.008946624991949648
1718,4351,7,0.011275833006948233
1719,501,7,0.007593750022351742
1720,4801,8,0.011383375007426366
1721,5401,9,0.012852750020101666
1722,6851,16,0.014352875004988164
1723,1,3,0.007274458010215312
1724,8351,10,0.015706916979979724
1725,9751,16,0.01692300001741387
1726,9501,20,0.017069875000743195
1727,2951,10,0.010062166984425858
1728,1151,1,0.008462458004942164
1729,9601,14,0.016502790997037664
1730,2801,12,0.009756207989994437
1731,6901,14,0.014216541982023045
1732,8201,12,0.015349666005931795
1733,8951,3,0.016223957994952798
1734,5651,5,0.013685417012311518
1735,9551,2,0.015857999998843297
1736,6401,1,0.013185167015763
1737,251,17,0.007092999992892146
1738,8051,18,0.01492012498783879
1739,5851,13,0.012844167009461671
1740,51,4,0.007157916988944635
1741,2301,5,0.009410582977579907
1742,1951,15,0.009410958009539172
1743,4601,7,0.012463166989618912
1744,5151,9,0.011956417001783848
1745,9901,1,0.016345957992598414
1746,401,15,0.007060208998154849
1747,3351,7,0.009884375002002344
1748,3801,8,0.010357541003031656
1749,6851,2,0.013124916993547231
1750,7451,3,0.01417304200003855
1751,9051,16,0.016447125002741814
1752,9201,20,0.01645891700172797
1753,2401,9,0.008924791996832937
1754,3801,20,0.010573750012554228
1755,8451,10,0.01467862501158379
1756,3651,2,0.009831083996687084
1757,6601,8,0.013101334014208987
1758,4801,18,0.011801833985373378
1759,9001,13,0.015667499974370003
1760,7151,6,0.013340958976186812
1761,8401,15,0.014731040981132537
1762,1351,8,0.007568790984805673
1763,1801,7,0.008651082986034453
1764,4301,2,0.011228124989429489
1765,8001,5,0.015780083020217717
1766,551,2,0.008173582988092676
1767,9251,19,0.015634625015081838
1768,3851,19,0.011527291004313156
1769,451,10,0.008111167000606656
1770,6101,4,0.013272250012960285
1771,201,12,0.008223083015764132
1772,5801,16,0.013587583001935855
1773,1901,10,0.008812457992462441
1774,9651,11,0.016317915986292064
1775,1451,4,0.007985000003827736
1776,2851,17,0.009423917013918981
1777,8701,9,0.01482945799943991
1778,901,1,0.007216041994979605
1779,8251,17,0.014420082996366546
1780,6951,11,0.01325895800255239
1781,9051,7,0.015256832994055003
1782,1601,8,0.007994625018909574
1783,8551,5,0.014553290995536372
1784,4651,2,0.010977666999679059
1785,9951,4,0.015949833003105596
1786,8301,15,0.014907208998920396
1787,6801,13,0.01325820799684152
1788,9701,13,0.01602725000702776
1789,2901,15,0.00918370799627155
1790,1851,12,0.008152416994562373
1791,3301,2,0.009698416979517788
1792,6351,8,0.012646584014873952
1793,5951,14,0.013069999986328185
1794,6801,7,0.014285833982285112
1795,7401,6,0.015273583005182445
1796,351,10,0.00769620799110271
1797,9551,19,0.017107541003497317
1798,1101,4,0.008207166014472023
1799,501,12,0.00747137499274686
1800,8251,9,0.015175957989413291
1801,8901,6,0.01636654100730084
1802,9501,7,0.016601374984020367
1803,751,18,0.008222875010687858
1804,8551,17,0.015568167000310495
1805,6451,4,0.013838082988513634
1806,9151,11,0.01630712498445064
1807,7851,5,0.014693250006530434
1808,9151,13,0.01647758297622204
1809,6451,6,0.013113583001540974
1810,8551,15,0.01593749999301508
1811,2351,2,0.00944541601347737
1812,4951,18,0.011968417005846277
1813,7851,7,0.014107458991929889
1814,7301,8,0.013912666006945074
1815,8901,4,0.015655458002584055
1816,9301,19,0.01626887498423457
1817,501,10,0.0072859160136431456
1818,3901,19,0.01085833300021477
1819,1101,6,0.007957666995935142
1820,9501,5,0.015947500010952353
1821,5601,2,0.01190308399964124
1822,6801,5,0.012943709007231519
1823,5951,16,0.012295291002374142
1824,1851,10,0.008357207989320159
1825,351,12,0.006812415987951681
1826,7401,4,0.013526374998036772
1827,8551,7,0.01457225001649931
1828,2901,17,0.009439916000701487
1829,9701,11,0.01698645800934173
1830,6801,11,0.014836541027761996
1831,8301,17,0.015324333013268188
1832,101,18,0.006858917011413723
1833,9951,6,0.016908207995584235
1834,9201,9,0.0171232919965405
1835,6951,13,0.014458833000389859
1836,8251,15,0.015665999992052093
1837,901,3,0.0081738329899963
1838,2851,15,0.010320665984181687
1839,1451,6,0.008950957999331877
1840,9651,13,0.016912249993765727
1841,5351,2,0.012616082996828482
1842,9051,5,0.0159072499955073
1843,201,10,0.008632500015664846
1844,6101,6,0.014811917004408315
1845,9401,19,0.01727191699319519
1846,2601,2,0.01035575001151301
1847,1901,12,0.009912084002280608
1848,5801,14,0.013682040997082368
1849,7651,8,0.01670500001637265
1850,8001,7,0.01592087498283945
1851,1801,5,0.01014379199477844
1852,451,12,0.007404375006444752
1853,9751,9,0.018634208012372255
1854,601,18,0.009981417009839788
1855,8401,17,0.016026249999413267
1856,7151,4,0.016679416003171355
1857,9001,11,0.01584999999613501
1858,3351,5,0.011385749996406958
1859,8451,12,0.01523866699426435
1860,9051,14,0.016988207993563265
1861,7451,1,0.014822208002442494
1862,4601,5,0.011809500021627173
1863,8501,2,0.015770708996569738
1864,8601,18,0.01639487498323433
1865,401,17,0.008057708007982
1866,9901,3,0.017018709011608735
1867,7901,18,0.015228333009872586
1868,251,15,0.007130499987397343
1869,6401,3,0.013269374991068617
1870,3451,9,0.011024916981114075
1871,2851,8,0.010149875015486032
1872,1951,17,0.009075209003640339
1873,2301,7,0.009132584003964439
1874,51,6,0.006825958000263199
1875,7801,2,0.014748415997019038
1876,5851,11,0.013189999997848645
1877,8951,1,0.016444374981801957
1878,8201,10,0.01557083398802206
1879,751,9,0.0078034590114839375
1880,6901,16,0.01425129099516198
1881,4101,9,0.01127633301075548
1882,9451,20,0.01692075000028126
1883,2801,10,0.009870416019111872
1884,9601,16,0.016769834008300677
1885,1151,3,0.008093540993286297
1886,5651,7,0.014172750001307577
1887,501,5,0.009072416985873133
1888,8051,2,0.017485707998275757
1889,4351,5,0.011655125010292977
1890,2951,12,0.009845583001151681
1891,9751,14,0.01695775002008304
1892,8351,12,0.016178624995518476
1893,1,1,0.0070914169773459435
1894,6851,14,0.013766708027105778
1895,5901,13,0.01265245900140144
1896,1801,15,0.008637792023364455
1897,3601,5,0.010096499987412244
1898,301,17,0.006827749981312081
1899,8101,18,0.01552762498613447
1900,7101,1,0.013103083008900285
1901,201,9,0.006623584020417184
1902,951,6,0.007274083007359877
1903,4451,9,0.010569000005489215
1904,551,15,0.007035999995423481
1905,1401,3,0.007747791009023786
1906,5851,8,0.012361333996523172
1907,5301,7,0.012240749987540767
1908,9351,20,0.01690070898621343
1909,6151,3,0.012552000000141561
1910,9101,16,0.01587787497555837
1911,3951,20,0.011201916000572965
1912,8501,10,0.015257624996593222
1913,3101,9,0.009924542013322935
1914,2651,7,0.009323999984189868
1915,2651,6,0.008903667010599747
1916,9101,17,0.015633707982487977
1917,6151,2,0.013162083021597937
1918,3101,8,0.010092875018017367
1919,8501,11,0.015757957997266203
1920,9001,1,0.01658350002253428
1921,4901,20,0.011833124997792765
1922,5301,6,0.011696625006152317
1923,5851,9,0.012357125000562519
1924,4451,8,0.011055292008677498
1925,951,7,0.008014499995624647
1926,201,8,0.007315416994970292
1927,1401,2,0.008089667011518031
1928,551,14,0.007081541989464313
1929,151,20,0.006490458006737754
1930,8101,19,0.014262415992561728
1931,301,16,0.006470250023994595
1932,5901,12,0.011922834004508331
1933,3601,4,0.009618625015718862
1934,1801,14,0.010372624994488433
1935,9751,15,0.015790583012858406
1936,2951,13,0.009395540982950479
1937,6851,15,0.013286708010127768
1938,8351,13,0.014568999991752207
1939,4351,4,0.010583082999801263
1940,8051,3,0.014064874994801357
1941,501,4,0.006985541986068711
1942,1851,1,0.008100875013042241
1943,5651,6,0.011724791984306648
1944,9551,1,0.015811874996870756
1945,4101,8,0.010522958997171372
1946,6901,17,0.013406917016254738
1947,751,8,0.007209542003693059
1948,8201,11,0.014422667009057477
1949,1151,2,0.007638167007826269
1950,9601,17,0.015859665989410132
1951,2801,11,0.009036083007231355
1952,2301,6,0.008570625010179356
1953,1951,16,0.008795458998065442
1954,2851,9,0.009534542012261227
1955,5851,10,0.012586541008204222
1956,7801,3,0.014148875023238361
1957,51,7,0.006478791998233646
1958,6401,2,0.012460499972803518
1959,251,14,0.006684624997433275
1960,3451,8,0.009820791019592434
1961,651,20,0.006982457998674363
1962,401,16,0.0066285420034546405
1963,8601,19,0.01497095898957923
1964,7901,19,0.014205916988430545
1965,9901,2,0.01570858299965039
1966,8501,3,0.01455633298610337
1967,4601,4,0.010813166009029374
1968,8451,13,0.014546999998856336
1969,9051,15,0.015130540996324271
1970,6851,1,0.012822374992538244
1971,3351,4,0.0094506659952458
1972,8651,20,0.014791374997003004
1973,8401,16,0.01469154201913625
1974,601,19,0.007037333998596296
1975,9001,10,0.014817292016232386
1976,7151,5,0.013010416005272418
1977,7951,20,0.014098208019277081
1978,3651,1,0.00987570799770765
1979,451,13,0.006777790986234322
1980,9751,8,0.015870332979829982
1981,4301,1,0.010523999982979149
1982,8001,6,0.014113541023107246
1983,551,1,0.006887415976962075
1984,1801,4,0.008046250004554167
1985,1901,13,0.008143042010487989
1986,2601,3,0.008771291992161423
1987,7651,9,0.01376833298127167
1988,5801,15,0.012574916006997228
1989,6101,7,0.01222979198792018
1990,201,11,0.0064162079943344
1991,9401,18,0.015751417027786374
1992,9051,4,0.01545679199625738
1993,5351,3,0.011400290997698903
1994,901,2,0.007175582984928042
1995,8251,14,0.014809917018283159
1996,6951,12,0.01406495799892582
1997,9651,12,0.016642500006128103
1998,1451,7,0.008171292021870613
1999,2851,14,0.009438292006962001
2000,9701,10,0.016043999989051372
2001,2901,16,0.009372958011226729
2002,8151,20,0.014635500003350899
2003,9201,8,0.015235458995448425
2004,9951,7,0.01633675000630319
2005,101,19,0.006789249979192391
2006,8301,16,0.014982207998400554
2007,6801,10,0.012965791975148022
2008,8551,6,0.014539083000272512
2009,4651,1,0.01101854199077934
2010,7401,5,0.013334749994101003
2011,351,13,0.006858999986434355
2012,5951,17,0.01281858398579061
2013,6801,4,0.013771750003797933
2014,1851,11,0.00890770900878124
2015,3301,1,0.009731250000186265
2016,5601,3,0.01167204199009575
2017,9501,4,0.015591458010021597
2018,9301,18,0.01635175000410527
2019,8901,5,0.014830541011178866
2020,1101,7,0.007738084008451551
2021,3901,18,0.01106662501115352
2022,501,11,0.008302375004859641
2023,2351,3,0.009362125012557954
2024,7301,9,0.014177166012814268
2025,7851,6,0.014279083989094943
2026,4951,19,0.011793416982982308
2027,6451,7,0.013221208995673805
2028,9151,12,0.01596687501296401
2029,8551,14,0.015971124987117946
2030,2801,1,0.01035875000525266
2031,7301,4,0.013745000003837049
2032,4951,14,0.011503584013553336
2033,501,20,0.007202999986475334
2034,751,16,0.007423250004649162
2035,8551,19,0.015186542004812509
2036,9501,9,0.015300375001970679
2037,9301,15,0.015463207993889228
2038,7801,13,0.013918124983320013
2039,8251,7,0.014038833003723994
2040,8901,8,0.014724832988576964
2041,3901,15,0.010236915986752138
2042,8701,13,0.014752541988855228
2043,2451,2,0.0086179590143729
2044,9551,17,0.015717958012828603
2045,7401,8,0.013263583008665591
2046,8151,11,0.014302249997854233
2047,6351,6,0.012518957984866574
2048,6801,9,0.0126696249935776
2049,3851,3,0.009979791997466236
2050,9201,5,0.015018625010270625
2051,5101,2,0.011113457992905751
2052,101,14,0.006383208004990593
2053,1601,6,0.00777399999788031
2054,1851,20,0.008101791987428442
2055,9051,9,0.015171000006375834
2056,5801,1,0.011931957997148857
2057,201,20,0.006635958998231217
2058,8701,7,0.014561417017830536
2059,8251,19,0.014533833018504083
2060,2851,19,0.00944804199389182
2061,5801,18,0.012381125008687377
2062,7651,4,0.01419937500031665
2063,8001,13,0.014610834012273699
2064,9401,15,0.015743166994070634
2065,3851,17,0.010248916980344802
2066,8651,11,0.014935375016648322
2067,9251,17,0.01598183301393874
2068,5451,2,0.01192116699530743
2069,7951,11,0.017710666987113655
2070,9751,5,0.016209458000957966
2071,4851,3,0.011513958015711978
2072,1351,6,0.008056041988311335
2073,1801,9,0.00845179200405255
2074,2101,2,0.008295291976537555
2075,601,14,0.006964542000787333
2076,7151,8,0.013159209018340334
2077,6601,6,0.013026875007199124
2078,4801,16,0.012041249981848523
2079,2401,7,0.009553542011417449
2080,651,11,0.007453666999936104
2081,9051,18,0.015784415998496115
2082,6301,3,0.01273900002706796
2083,4851,13,0.011521625012392178
2084,3351,9,0.01004862500121817
2085,3801,6,0.010094249999383464
2086,3801,12,0.010376749996794388
2087,8601,14,0.015235832979669794
2088,7901,14,0.014578375004930422
2089,5151,7,0.011487292009405792
2090,9201,12,0.015826874994672835
2091,4601,9,0.010955415986245498
2092,1651,3,0.0082979169965256
2093,2851,4,0.009989415993914008
2094,7351,1,0.014058375003514811
2095,8201,20,0.014876459026709199
2096,251,19,0.006705208012135699
2097,8051,16,0.014326582982903346
2098,2801,20,0.00933625001925975
2099,3451,5,0.009594415983883664
2100,9451,10,0.015167416975600645
2101,4101,5,0.010395915975095704
2102,8201,2,0.014346790994750336
2103,751,5,0.007967583020217717
2104,9751,18,0.016507583000930026
2105,5401,7,0.011739958019461483
2106,151,11,0.006661708990577608
2107,6851,18,0.013440499984426424
2108,4351,9,0.010378167004091665
2109,4801,6,0.011322249978547916
2110,501,9,0.006752582994522527
2111,1301,3,0.00772875000257045
2112,9501,12,0.016012208012398332
2113,2151,7,0.008662582986289635
2114,8101,14,0.014540208998369053
2115,6651,3,0.013234499987447634
2116,1801,19,0.008384333021240309
2117,3601,9,0.009838499972829595
2118,5851,4,0.012407500005792826
2119,8751,2,0.015711290994659066
2120,7851,16,0.015475084015633911
2121,9351,10,0.01635037499363534
2122,4451,5,0.011631457979092374
2123,201,5,0.006817665998823941
2124,8501,20,0.015481540991459042
2125,3951,10,0.010823999997228384
2126,8751,16,0.015382292011054233
2127,551,19,0.007268042012583464
2128,7601,1,0.0139851669955533
2129,4901,11,0.011807999981101602
2130,3101,5,0.01019420800730586
2131,701,13,0.007870915986131877
2132,701,12,0.0073025000165216625
2133,3101,4,0.009389084007125348
2134,4901,10,0.011062208010116592
2135,201,4,0.006599084008485079
2136,4451,4,0.01090004199068062
2137,9351,11,0.015424208017066121
2138,7851,17,0.014149750000797212
2139,8751,3,0.0145670420024544
2140,551,18,0.0068688750034198165
2141,8751,17,0.014914375002263114
2142,3951,11,0.010181624995311722
2143,5851,5,0.01197312501608394
2144,6651,2,0.012547124992124736
2145,3601,8,0.009784541005501524
2146,1801,18,0.008421417005592957
2147,2151,6,0.009159666020423174
2148,9501,13,0.01603141601663083
2149,8101,15,0.014761166996322572
2150,501,8,0.007090875005815178
2151,4801,7,0.011224916990613565
2152,4351,8,0.010683666012482718
2153,1301,2,0.007985292002558708
2154,9751,19,0.016770875023212284
2155,6851,19,0.013838125014444813
2156,151,10,0.007082916999934241
2157,9701,1,0.01575404198956676
2158,5401,6,0.011585166008444503
2159,751,4,0.007109666999895126
2160,8201,3,0.014285874989582226
2161,4101,4,0.010310417012078688
2162,5851,20,0.012837375019444153
2163,8051,17,0.015117207978619263
2164,251,18,0.007165207993239164
2165,9451,11,0.01592629199149087
2166,3451,4,0.010128041001735255
2167,2851,5,0.009317791991634294
2168,4601,8,0.010962957981973886
2169,1651,2,0.00884262501494959
2170,8601,15,0.016220624995185062
2171,3801,13,0.010846541990758851
2172,9201,13,0.01568016700912267
2173,5151,6,0.011991417006356642
2174,7901,15,0.014507124986266717
2175,9251,1,0.015151958999922499
2176,4851,12,0.011310750007396564
2177,6301,2,0.012661082990234718
2178,3801,7,0.010577917011687532
2179,3351,8,0.009999500005505979
2180,651,10,0.007256666984176263
2181,2401,6,0.008786041988059878
2182,9051,19,0.015579875005641952
2183,4801,17,0.011053541995352134
2184,6601,7,0.012386874994263053
2185,601,15,0.006911250005941838
2186,2101,3,0.008467125007882714
2187,7151,9,0.013855750003131106
2188,4851,2,0.01196250002249144
2189,1801,8,0.008919665997382253
2190,1351,7,0.008180292003089562
2191,8651,10,0.014906750002410263
2192,3851,16,0.010270458995364606
2193,9001,20,0.015515958017203957
2194,9751,4,0.015641958016203716
2195,7951,10,0.013954459020169452
2196,5451,3,0.011685083009069785
2197,9251,16,0.015614792006090283
2198,8001,12,0.01412774997879751
2199,3151,1,0.009350042004371062
2200,9401,14,0.01598354199086316
2201,7651,5,0.013732583000091836
2202,5801,19,0.012253833003342152
2203,251,1,0.0066277919977437705
2204,8251,18,0.014637582993600518
2205,4401,1,0.010679042025003582
2206,8701,6,0.014821000018855557
2207,2851,18,0.009313334012404084
2208,9051,8,0.01489691698225215
2209,1601,7,0.007864000013796613
2210,101,15,0.006301082990830764
2211,5101,3,0.011301874998025596
2212,9201,4,0.015258333995006979
2213,6801,8,0.012939792010001838
2214,6351,7,0.01245912499143742
2215,3851,2,0.010178958007600158
2216,9701,20,0.016223333979723975
2217,9551,16,0.016987749986583367
2218,2451,3,0.008905167022021487
2219,8151,10,0.014192999980878085
2220,7401,9,0.013393000001087785
2221,6801,20,0.013098791998345405
2222,8901,9,0.014700625004479662
2223,701,1,0.007187999988673255
2224,8251,6,0.01416687501478009
2225,7801,12,0.014017541980138049
2226,9301,14,0.015414416004205123
2227,4151,1,0.010386917012510821
2228,8701,12,0.01472183401347138
2229,3901,14,0.010548165999352932
2230,9501,8,0.015500583976972848
2231,8551,18,0.014908250013832003
2232,751,17,0.007069833023706451
2233,3401,1,0.009737125015817583
2234,4951,15,0.011941415985347703
2235,7301,5,0.013673791982000694
2236,3401,3,0.009900083008687943
2237,751,15,0.007304500002646819
2238,6451,9,0.012457125005312264
2239,7301,7,0.014887458004523069
2240,4951,17,0.012816332979127765
2241,7851,8,0.014097292005317286
2242,2801,2,0.00918824999826029
2243,3901,16,0.010175167000852525
2244,1101,9,0.00737025000853464
2245,8701,10,0.015449917002115399
2246,4151,3,0.013177583983633667
2247,9301,16,0.01795333399786614
2248,8251,4,0.01567012502346188
2249,7801,10,0.015877792000537738
2250,701,3,0.00846145799732767
2251,9151,20,0.015927957982057706
2252,5951,19,0.01294212500215508
2253,6351,5,0.012602582981344312
2254,8151,12,0.014571874984540045
2255,2451,1,0.008802458003628999
2256,9551,14,0.016111083008581772
2257,1601,5,0.009180791006656364
2258,8551,8,0.015262250002706423
2259,9201,6,0.015391083987196907
2260,5101,1,0.011555667006177828
2261,9951,9,0.015956000017467886
2262,101,17,0.006457542011048645
2263,8301,18,0.014899457979481667
2264,2901,18,0.009339207987068221
2265,1451,9,0.007924959005322307
2266,8701,4,0.014791624998906627
2267,4401,3,0.010603332979371771
2268,251,3,0.006770083011360839
2269,5801,2,0.011852291994728148
2270,9401,16,0.015680333017371595
2271,3151,3,0.009179208980640396
2272,9651,20,0.016181582992430776
2273,6101,9,0.012303167022764683
2274,6951,20,0.013302542007295415
2275,8001,10,0.014124999986961484
2276,7651,7,0.01376624999102205
2277,1351,5,0.007648250000784174
2278,8001,8,0.014006834011524916
2279,9251,14,0.015510583005379885
2280,5451,1,0.01129987498279661
2281,9751,6,0.015498332999413833
2282,7951,12,0.014167249988531694
2283,3851,14,0.010257583984639496
2284,8651,12,0.014761500002350658
2285,6601,5,0.012724250002065673
2286,4801,15,0.011186915973667055
2287,2101,1,0.008471666980767623
2288,8401,18,0.014874082989990711
2289,601,17,0.007399708003504202
2290,3801,5,0.01033704198198393
2291,4851,10,0.011487249983474612
2292,2401,4,0.00969979100045748
2293,651,12,0.007623082987265661
2294,7901,17,0.015493125014472753
2295,9251,3,0.015636708994861692
2296,5151,4,0.011681083997245878
2297,9201,11,0.029582499992102385
2298,3801,11,0.01150533399777487
2299,401,18,0.008575124986236915
2300,8601,17,0.015860292012803257
2301,3451,6,0.01018358298460953
2302,9451,13,0.016427791997557506
2303,8051,15,0.014557958988007158
2304,7351,2,0.013748666999163106
2305,51,9,0.006725167011609301
2306,1951,18,0.008632500015664846
2307,2301,8,0.008904833026463166
2308,2851,7,0.009396000008564442
2309,9601,19,0.016223167011048645
2310,4101,6,0.010651874996256083
2311,8201,1,0.014341083006002009
2312,751,6,0.0071945829840842634
2313,6901,19,0.013482790993293747
2314,5651,8,0.013000917009776458
2315,4801,5,0.013612666021799669
2316,5901,20,0.014777999982470647
2317,5401,4,0.012659542000619695
2318,9701,3,0.016110124997794628
2319,151,12,0.006767290993593633
2320,8101,17,0.014733791002072394
2321,301,18,0.006980875012231991
2322,9501,11,0.01582891700672917
2323,2151,4,0.008675499993842095
2324,3951,13,0.010288374993251637
2325,8751,15,0.015066292020492256
2326,7851,15,0.014579499984392896
2327,8751,1,0.014621124981204048
2328,951,9,0.0072760829934850335
2329,9351,13,0.015613709023455158
2330,4451,6,0.010725166997872293
2331,201,6,0.006360083993058652
2332,5301,8,0.011473416991066188
2333,5851,7,0.011904832994332537
2334,3101,6,0.009383958007674664
2335,701,10,0.006895541999256238
2336,9101,19,0.015656832983950153
2337,7601,2,0.013457583001581952
2338,4901,12,0.011097957991296425
2339,2651,8,0.008993334020487964
2340,4901,13,0.011164208000991493
2341,7601,3,0.01346341599128209
2342,2651,9,0.008809040999040008
2343,701,11,0.006977957993512973
2344,3101,7,0.00907737499801442
2345,9101,18,0.015163917007157579
2346,5851,6,0.011952125001698732
2347,5301,9,0.01140024999040179
2348,8751,14,0.015056167001603171
2349,3951,12,0.010223707999102771
2350,201,7,0.006631583004491404
2351,4451,7,0.010671167023247108
2352,9351,12,0.0156964159978088
2353,951,8,0.007349459017859772
2354,7851,14,0.013972417014883831
2355,301,19,0.006559082976309583
2356,8101,16,0.014481917023658752
2357,8351,20,0.014618916990002617
2358,2951,20,0.009338874981040135
2359,2151,5,0.008837084023980424
2360,9501,10,0.015380875003756955
2361,6651,1,0.012637000007089227
2362,151,13,0.006429000000935048
2363,9701,2,0.015471457998501137
2364,5401,5,0.011507582996273413
2365,1301,1,0.007822917017620057
2366,4801,4,0.011725791991921142
2367,5651,9,0.01325600000564009
2368,9601,18,0.016940792003879324
2369,6901,18,0.014002125011757016
2370,751,7,0.007584915991174057
2371,4101,7,0.010547833982855082
2372,51,8,0.006529791979119182
2373,7351,3,0.013299541984451935
2374,2851,6,0.009071375010535121
2375,2301,9,0.009434832987608388
2376,1951,19,0.008416291995672509
2377,9451,12,0.01568670800770633
2378,3451,7,0.009627749997889623
2379,8051,14,0.01414362498326227
2380,9201,10,0.015110749984160066
2381,5151,5,0.011203540983842686
2382,9251,2,0.015427832986460999
2383,7901,16,0.014239833981264383
2384,8601,16,0.015164207987254485
2385,401,19,0.007423624978400767
2386,8451,20,0.015014125005109236
2387,3801,10,0.009987750003347173
2388,1651,1,0.007914042012998834
2389,651,13,0.006898624997120351
2390,2401,5,0.008586457988712937
2391,3801,4,0.00997783400816843
2392,4851,11,0.01106449999497272
2393,6301,1,0.012300125003093854
2394,601,16,0.006961583974771202
2395,8401,19,0.014724458975251764
2396,451,20,0.006891541997902095
2397,4801,14,0.011080165975727141
2398,6601,4,0.012623999995412305
2399,7951,13,0.014380540989805013
2400,9751,7,0.015761750022647902
2401,9251,15,0.01544629197451286
2402,8651,13,0.015804166003363207
2403,3851,15,0.010492458008229733
2404,1351,4,0.00768016601796262
2405,4851,1,0.011352957983035594
2406,8001,9,0.013984499993966892
2407,7651,6,0.013719916983973235
2408,3151,2,0.009265000000596046
2409,9401,17,0.015673542016884312
2410,8001,11,0.014313499996205792
2411,6101,8,0.012523791985586286
2412,5801,3,0.012051124998833984
2413,1901,20,0.008320749999256805
2414,1451,8,0.007647041988093406
2415,251,2,0.006553125014761463
2416,4401,2,0.010534959001233801
2417,8701,5,0.014706333982758224
2418,8301,19,0.014605665986891836
2419,101,16,0.006544667005073279
2420,9951,8,0.01621204099501483
2421,351,20,0.007091999985277653
2422,9201,7,0.015075125003932044
2423,2901,19,0.009139375004451722
2424,1601,4,0.007980291993590072
2425,8551,9,0.014487375010503456
2426,8151,13,0.014444458007346839
2427,9551,15,0.015763792005600408
2428,3851,1,0.009895957977278158
2429,6351,4,0.012263749988051131
2430,5951,18,0.012026541982777417
2431,8701,11,0.014567165984772146
2432,1101,8,0.00725770799908787
2433,3901,17,0.010125417000381276
2434,701,2,0.006820250011514872
2435,7801,11,0.013657916977535933
2436,8251,5,0.01380608300678432
2437,9301,17,0.016070750018116087
2438,4151,2,0.010682166001060978
2439,7851,9,0.01406124999630265
2440,4951,16,0.011375541012967005
2441,7301,6,0.01319279201561585
2442,2801,3,0.009127958997851238
2443,751,14,0.007032915978925303
2444,3401,2,0.009571250004228204
2445,6451,8,0.012465707986848429
2446,4151,6,0.010411333991214633
2447,9301,13,0.015543707995675504
2448,8251,1,0.014037582994205877
2449,7801,15,0.014110624993918464
2450,701,6,0.007046999991871417
2451,3901,13,0.010060083994176239
2452,8701,15,0.014891124999849126
2453,5601,8,0.011636042007012293
2454,9151,19,0.015451457991730422
2455,3401,6,0.009733959013829008
2456,751,10,0.007024040998658165
2457,2351,8,0.008675749995745718
2458,2801,7,0.008889917022315785
2459,7301,2,0.013476583000738174
2460,4951,12,0.011380333016859367
2461,5951,20,0.01238041598116979
2462,9201,3,0.01501133298734203
2463,5101,4,0.011037707998184487
2464,101,12,0.006423292012186721
2465,3851,5,0.009934500005329028
2466,2451,4,0.008537625020835549
2467,9551,11,0.01553437500842847
2468,351,18,0.006792208005208522
2469,8151,17,0.01432029201532714
2470,8001,15,0.014140375016722828
2471,9401,13,0.015384708007331938
2472,3151,6,0.009405290998984128
2473,2601,8,0.008884624985512346
2474,1901,18,0.008162040991010144
2475,7651,2,0.013441000017337501
2476,901,9,0.007100250018993393
2477,8701,1,0.014526375016430393
2478,4401,6,0.010445082996739075
2479,6951,19,0.01319183298619464
2480,251,6,0.0063465830171480775
2481,9651,19,0.01626112498342991
2482,5351,8,0.012067374977050349
2483,5801,7,0.012398416001815349
2484,4801,10,0.011251207994064316
2485,2101,4,0.008547709003323689
2486,601,12,0.006929124996531755
2487,4851,5,0.010913667007116601
2488,3851,11,0.01003195802331902
2489,8651,17,0.015390332991955802
2490,451,18,0.007208541996078566
2491,9251,11,0.015599166974425316
2492,5451,4,0.011641457997029647
2493,9751,3,0.015931916976114735
2494,7951,17,0.014367833995493129
2495,8501,8,0.014175417018122971
2496,1651,5,0.007872791989939287
2497,3801,14,0.010106790985446423
2498,8601,12,0.01516912499209866
2499,7901,12,0.014417124999454245
2500,9251,6,0.015331750008044764
2501,5151,1,0.011180542001966387
2502,9201,14,0.015259834006428719
2503,9901,9,0.01587245799601078
2504,6301,5,0.012401292013237253
2505,4851,15,0.01133445798768662
2506,2401,1,0.008712499984540045
2507,651,17,0.0070962080208119005
2508,8451,18,0.014921292022336274
2509,4101,3,0.010379457991803065
2510,8201,4,0.014144457993097603
2511,751,3,0.007024749997071922
2512,1151,9,0.007326791004743427
2513,6901,20,0.01302808299078606
2514,6401,9,0.012575583008583635
2515,8051,10,0.014607167016947642
2516,3451,3,0.009965083008864895
2517,9451,16,0.01600975001929328
2518,9601,20,0.01680320900049992
2519,2851,2,0.00969908299157396
2520,7351,7,0.014087541989283636
2521,7801,8,0.013788832991849631
2522,6651,5,0.012964958004886284
2523,5901,19,0.012234041991177946
2524,9501,14,0.01799454100546427
2525,2151,1,0.00907050000387244
2526,8101,12,0.014418375008972362
2527,8051,8,0.0139677919796668
2528,1301,5,0.007944250013679266
2529,2951,18,0.00923587501165457
2530,5401,1,0.011377999995602295
2531,9701,6,0.015669250016799197
2532,8351,18,0.014505250001093373
2533,151,17,0.006885083013912663
2534,6151,9,0.012354375008726493
2535,3101,3,0.00925945898052305
2536,701,15,0.0068590830196626484
2537,7601,7,0.013561584026319906
2538,4901,17,0.011464166978839785
2539,7851,10,0.014413666998734698
2540,8751,4,0.014972167002269998
