,n_movies,n_cat,time,n_mvoies_watched,n_hours_watched
4185,10451.0,6.0,0.016667332994984463,21.0,21.0
4186,10451.0,7.0,0.017068916000425816,20.0,20.0
4187,10451.0,8.0,0.016333584004314616,23.0,23.0
4188,10451.0,9.0,0.016856333997566253,23.0,23.0
4189,10451.0,10.0,0.01730395798222162,23.0,23.0
4190,10451.0,11.0,0.017511457990622148,23.0,23.0
4191,10451.0,12.0,0.017605208995519206,23.0,23.0
4192,10451.0,13.0,0.01762500000768341,23.0,23.0
4193,10451.0,14.0,0.01760449999710545,23.0,23.0
4194,10451.0,15.0,0.017164791002869606,23.0,23.0
4195,10451.0,16.0,0.017694499983917922,23.0,23.0
4196,10451.0,17.0,0.017799541994463652,23.0,23.0
4197,10451.0,18.0,0.01795629202388227,23.0,23.0
4198,10451.0,19.0,0.017830833996413276,23.0,23.0
4199,10451.0,20.0,0.017156749992864206,23.0,23.0
4200,10501.0,1.0,0.017577874998096377,1.0,1.0
4201,10501.0,2.0,0.017631332972086966,3.0,3.0
4202,10501.0,3.0,0.017126207996625453,8.0,8.0
4203,10501.0,4.0,0.017161374998977408,11.0,11.0
4204,10501.0,5.0,0.01744987501297146,17.0,17.0
4205,10501.0,6.0,0.017913042014697567,23.0,23.0
4206,10501.0,7.0,0.017554874997586012,23.0,23.0
4207,10501.0,8.0,0.01743770798202604,23.0,23.0
4208,10501.0,9.0,0.017239457985851914,23.0,23.0
4209,10501.0,10.0,0.01695937500335276,23.0,23.0
4210,10501.0,11.0,0.017092792026232928,23.0,23.0
4211,10501.0,12.0,0.017401333985617384,23.0,23.0
4212,10501.0,13.0,0.017193834006320685,23.0,23.0
4213,10501.0,14.0,0.017249415977858007,23.0,23.0
4214,10501.0,15.0,0.017272625002078712,23.0,23.0
4215,10501.0,16.0,0.017682792007690296,23.0,23.0
4216,10501.0,17.0,0.018162124993978068,23.0,23.0
4217,10501.0,18.0,0.01790620799874887,23.0,23.0
4218,10501.0,19.0,0.018187374982517213,23.0,23.0
4219,10501.0,20.0,0.017430666979635134,23.0,23.0
4220,10551.0,1.0,0.017702292010653764,1.0,1.0
4221,10551.0,2.0,0.01696450001327321,2.0,2.0
4222,10551.0,3.0,0.017591334006283432,7.0,7.0
4223,10551.0,4.0,0.017553917015902698,8.0,8.0
4224,10551.0,5.0,0.018136832979507744,17.0,17.0
4225,10551.0,6.0,0.017450542014557868,23.0,23.0
4226,10551.0,7.0,0.0179245000181254,23.0,23.0
4227,10551.0,8.0,0.017097167001338676,23.0,23.0
4228,10551.0,9.0,0.016973583988146856,23.0,23.0
4229,10551.0,10.0,0.01734129199758172,23.0,23.0
4230,10551.0,11.0,0.017228040989721194,23.0,23.0
4231,10551.0,12.0,0.017229624994797632,23.0,23.0
4232,10551.0,13.0,0.01760837499750778,23.0,23.0
4233,10551.0,14.0,0.01727487499010749,23.0,23.0
4234,10551.0,15.0,0.017560542008141056,23.0,23.0
4235,10551.0,16.0,0.01749608397949487,23.0,23.0
4236,10551.0,17.0,0.01764983299653977,23.0,23.0
4237,10551.0,18.0,0.017604207998374477,23.0,23.0
4238,10551.0,19.0,0.017759208974894136,23.0,23.0
4239,10551.0,20.0,0.018125083995983005,23.0,23.0
4240,10601.0,1.0,0.017246165982214734,1.0,1.0
4241,10601.0,2.0,0.017350541980704293,4.0,4.0
4242,10601.0,3.0,0.017504042014479637,4.0,4.0
4243,10601.0,4.0,0.016393500001868233,12.0,12.0
4244,10601.0,5.0,0.016833792004035786,16.0,16.0
4245,10601.0,6.0,0.01765608400455676,18.0,18.0
4246,10601.0,7.0,0.017677249998087063,23.0,23.0
4247,10601.0,8.0,0.01765683401026763,23.0,23.0
4248,10601.0,9.0,0.017586000001756474,23.0,23.0
4249,10601.0,10.0,0.017520083987619728,23.0,23.0
4250,10601.0,11.0,0.01850504198228009,23.0,23.0
4251,10601.0,12.0,0.017625917011173442,23.0,23.0
4252,10601.0,13.0,0.018665000010514632,23.0,23.0
4253,10601.0,14.0,0.017569999996339902,23.0,23.0
4254,10601.0,15.0,0.017443416989408433,23.0,23.0
4255,10601.0,16.0,0.017758625006536022,23.0,23.0
4256,10601.0,17.0,0.017720833013299853,23.0,23.0
4257,10601.0,18.0,0.018197958008386195,23.0,23.0
4258,10601.0,19.0,0.017770374979590997,23.0,23.0
4259,10601.0,20.0,0.018520250014262274,23.0,23.0
4260,10651.0,1.0,0.016841459000715986,1.0,1.0
4261,10651.0,2.0,0.017306832975009456,3.0,3.0
4262,10651.0,3.0,0.017322833999060094,8.0,8.0
4263,10651.0,4.0,0.017620790982618928,8.0,8.0
4264,10651.0,5.0,0.01738620799733326,15.0,15.0
4265,10651.0,6.0,0.01729229200282134,19.0,19.0
4266,10651.0,7.0,0.017039208993082866,23.0,23.0
4267,10651.0,8.0,0.017392040987033397,23.0,23.0
4268,10651.0,9.0,0.01752733299508691,23.0,23.0
4269,10651.0,10.0,0.017810999997891486,23.0,23.0
4270,10651.0,11.0,0.017554249992826954,23.0,23.0
4271,10651.0,12.0,0.016829583008075133,23.0,23.0
4272,10651.0,13.0,0.017171791987493634,23.0,23.0
4273,10651.0,14.0,0.01813812501495704,23.0,23.0
4274,10651.0,15.0,0.017710624990286306,23.0,23.0
4275,10651.0,16.0,0.018474874988896772,23.0,23.0
4276,10651.0,17.0,0.01852020900696516,23.0,23.0
4277,10651.0,18.0,0.01777500001480803,23.0,23.0
4278,10651.0,19.0,0.01813141701859422,23.0,23.0
4279,10651.0,20.0,0.01740537499426864,23.0,23.0
4280,10701.0,1.0,0.01747250001062639,1.0,1.0
4281,10701.0,2.0,0.01727833299082704,3.0,3.0
4282,10701.0,3.0,0.018124416994396597,5.0,5.0
4283,10701.0,4.0,0.01692987501155585,13.0,13.0
4284,10701.0,5.0,0.017489292018581182,10.0,10.0
4285,10701.0,6.0,0.017558750027092174,22.0,22.0
4286,10701.0,7.0,0.01721437499509193,23.0,23.0
4287,10701.0,8.0,0.017976332979742438,23.0,23.0
4288,10701.0,9.0,0.017392042005667463,23.0,23.0
4289,10701.0,10.0,0.017253333993721753,23.0,23.0
4290,10701.0,11.0,0.017115791997639462,23.0,23.0
4291,10701.0,12.0,0.01774799998383969,23.0,23.0
4292,10701.0,13.0,0.017704209021758288,23.0,23.0
4293,10701.0,14.0,0.018178500002250075,23.0,23.0
4294,10701.0,15.0,0.017852083983598277,23.0,23.0
4295,10701.0,16.0,0.017738208000082523,23.0,23.0
4296,10701.0,17.0,0.01780375000089407,23.0,23.0
4297,10701.0,18.0,0.018971708981553093,23.0,23.0
4298,10701.0,19.0,0.018959917011670768,23.0,23.0
4299,10701.0,20.0,0.017817082989495248,23.0,23.0
4300,10751.0,1.0,0.0173162920109462,1.0,1.0
4301,10751.0,2.0,0.017459958005929366,3.0,3.0
4302,10751.0,3.0,0.01780450000660494,5.0,5.0
4303,10751.0,4.0,0.017547041992656887,12.0,12.0
4304,10751.0,5.0,0.01776933402288705,12.0,12.0
4305,10751.0,6.0,0.01770791699527763,20.0,20.0
4306,10751.0,7.0,0.01744541700463742,23.0,23.0
4307,10751.0,8.0,0.017803584021748975,23.0,23.0
4308,10751.0,9.0,0.017423000012058765,23.0,23.0
4309,10751.0,10.0,0.01774800001294352,23.0,23.0
4310,10751.0,11.0,0.017568792012752965,23.0,23.0
4311,10751.0,12.0,0.01757966697914526,23.0,23.0
4312,10751.0,13.0,0.01787687500473112,23.0,23.0
4313,10751.0,14.0,0.017469749989686534,23.0,23.0
4314,10751.0,15.0,0.01935029198648408,23.0,23.0
4315,10751.0,16.0,0.017474374995799735,23.0,23.0
4316,10751.0,17.0,0.018248666980070993,23.0,23.0
4317,10751.0,18.0,0.017785709002055228,23.0,23.0
4318,10751.0,19.0,0.017601707979338244,23.0,23.0
4319,10751.0,20.0,0.018554125010268763,23.0,23.0
4320,10801.0,1.0,0.017050875001586974,1.0,1.0
4321,10801.0,2.0,0.017555250000441447,4.0,4.0
4322,10801.0,3.0,0.01732020900817588,6.0,6.0
4323,10801.0,4.0,0.017418417002772912,9.0,9.0
4324,10801.0,5.0,0.017168916994705796,16.0,16.0
4325,10801.0,6.0,0.019361665996257216,23.0,23.0
4326,10801.0,7.0,0.017731625004671514,23.0,23.0
4327,10801.0,8.0,0.017761708004400134,23.0,23.0
4328,10801.0,9.0,0.018205875006970018,23.0,23.0
4329,10801.0,10.0,0.017807083000661805,23.0,23.0
4330,10801.0,11.0,0.018550750013673678,23.0,23.0
4331,10801.0,12.0,0.01886420900700614,23.0,23.0
4332,10801.0,13.0,0.017647375003434718,23.0,23.0
4333,10801.0,14.0,0.01761383400298655,23.0,23.0
4334,10801.0,15.0,0.01790929099661298,23.0,23.0
4335,10801.0,16.0,0.018007292004767805,23.0,23.0
4336,10801.0,17.0,0.018223999999463558,23.0,23.0
4337,10801.0,18.0,0.01838445899193175,23.0,23.0
4338,10801.0,19.0,0.01827791699906811,23.0,23.0
4339,10801.0,20.0,0.01818920799996704,23.0,23.0
4340,10851.0,1.0,0.01728462497703731,1.0,1.0
4341,10851.0,2.0,0.017385124985594302,4.0,4.0
4342,10851.0,3.0,0.017764249991159886,6.0,6.0
4343,10851.0,4.0,0.017649292014539242,10.0,10.0
4344,10851.0,5.0,0.01722354200319387,12.0,12.0
4345,10851.0,6.0,0.01771079099853523,18.0,19.0
4346,10851.0,7.0,0.017430583015084267,23.0,23.0
4347,10851.0,8.0,0.017069207999156788,23.0,23.0
4348,10851.0,9.0,0.017948083026567474,23.0,23.0
4349,10851.0,10.0,0.017690540989860892,23.0,23.0
4350,10851.0,11.0,0.017782874987460673,23.0,23.0
4351,10851.0,12.0,0.01764374997583218,23.0,23.0
4352,10851.0,13.0,0.018143666995456442,23.0,23.0
4353,10851.0,14.0,0.017224208015250042,23.0,23.0
4354,10851.0,15.0,0.018157332990085706,23.0,23.0
4355,10851.0,16.0,0.01815316700958647,23.0,23.0
4356,10851.0,17.0,0.018092834012350067,23.0,23.0
4357,10851.0,18.0,0.01803775000735186,23.0,23.0
4358,10851.0,19.0,0.017933166003786027,23.0,23.0
4359,10851.0,20.0,0.018527750013163313,23.0,23.0
4360,10901.0,1.0,0.01735337497666478,1.0,1.0
4361,10901.0,2.0,0.01742349998676218,4.0,4.0
4362,10901.0,3.0,0.018300666997674853,6.0,6.0
4363,10901.0,4.0,0.017702292010653764,10.0,10.0
4364,10901.0,5.0,0.017894667020300403,18.0,18.0
4365,10901.0,6.0,0.018310666986508295,23.0,23.0
4366,10901.0,7.0,0.017548290983540937,23.0,23.0
4367,10901.0,8.0,0.01737650000723079,23.0,23.0
4368,10901.0,9.0,0.01768537500174716,23.0,23.0
4369,10901.0,10.0,0.01781362501787953,23.0,23.0
4370,10901.0,11.0,0.017638082994380966,23.0,23.0
4371,10901.0,12.0,0.018127874995116144,23.0,23.0
4372,10901.0,13.0,0.017661833990132436,23.0,23.0
4373,10901.0,14.0,0.01773829199373722,23.0,23.0
4374,10901.0,15.0,0.01862183300545439,23.0,23.0
4375,10901.0,16.0,0.018372041988186538,23.0,23.0
4376,10901.0,17.0,0.018633625004440546,23.0,23.0
4377,10901.0,18.0,0.017905333981616423,23.0,23.0
4378,10901.0,19.0,0.018125874979887158,23.0,23.0
4379,10901.0,20.0,0.018531666981289163,23.0,23.0
4380,10951.0,1.0,0.017806791001930833,1.0,1.0
4381,10951.0,2.0,0.017541584005812183,3.0,3.0
4382,10951.0,3.0,0.017846292001195252,6.0,6.0
4383,10951.0,4.0,0.017996042006416246,14.0,14.0
4384,10951.0,5.0,0.017906291992403567,15.0,15.0
4385,10951.0,6.0,0.018041333998553455,20.0,20.0
4386,10951.0,7.0,0.017688749998342246,23.0,23.0
4387,10951.0,8.0,0.017734708002535626,23.0,23.0
4388,10951.0,9.0,0.01774254100746475,23.0,23.0
4389,10951.0,10.0,0.018279500014614314,23.0,23.0
4390,10951.0,11.0,0.01806337502785027,23.0,23.0
4391,10951.0,12.0,0.01810666697565466,23.0,23.0
4392,10951.0,13.0,0.017940083023859188,23.0,23.0
4393,10951.0,14.0,0.017619458987610415,23.0,23.0
4394,10951.0,15.0,0.01830183298443444,23.0,23.0
4395,10951.0,16.0,0.017364291998092085,23.0,23.0
4396,10951.0,17.0,0.017649332992732525,23.0,23.0
4397,10951.0,18.0,0.018019334005657583,23.0,23.0
4398,10951.0,19.0,0.017902833002153784,23.0,23.0
4399,10951.0,20.0,0.018611665989737958,23.0,23.0
4400,11001.0,1.0,0.01841950000380166,1.0,1.0
4401,11001.0,2.0,0.017510375007987022,3.0,3.0
4402,11001.0,3.0,0.017994666995946318,7.0,7.0
4403,11001.0,4.0,0.01782408301369287,8.0,8.0
4404,11001.0,5.0,0.01801979201263748,12.0,12.0
4405,11001.0,6.0,0.017908167006680742,22.0,22.0
4406,11001.0,7.0,0.017682042001979426,23.0,23.0
4407,11001.0,8.0,0.01781137500074692,23.0,23.0
4408,11001.0,9.0,0.018226625019451603,23.0,23.0
4409,11001.0,10.0,0.0174837920058053,23.0,23.0
4410,11001.0,11.0,0.018105082999682054,23.0,23.0
4411,11001.0,12.0,0.017663000005995855,23.0,23.0
4412,11001.0,13.0,0.018002708995481953,23.0,23.0
4413,11001.0,14.0,0.018189249996794388,23.0,23.0
4414,11001.0,15.0,0.018082624999806285,23.0,23.0
4415,11001.0,16.0,0.017734750028466806,23.0,23.0
4416,11001.0,17.0,0.01785887498408556,23.0,23.0
4417,11001.0,18.0,0.01796987498528324,23.0,23.0
4418,11001.0,19.0,0.017960832978133112,23.0,23.0
4419,11001.0,20.0,0.01819266699021682,23.0,23.0
4420,11051.0,1.0,0.01816370800952427,1.0,1.0
4421,11051.0,2.0,0.018045167002128437,3.0,3.0
4422,11051.0,3.0,0.018455375015037134,5.0,5.0
4423,11051.0,4.0,0.01776883300044574,11.0,11.0
4424,11051.0,5.0,0.018176874989876524,19.0,19.0
4425,11051.0,6.0,0.018639500020071864,12.0,12.0
4426,11051.0,7.0,0.017982999997911975,23.0,23.0
4427,11051.0,8.0,0.018091000005370006,23.0,23.0
4428,11051.0,9.0,0.01739249998354353,23.0,23.0
4429,11051.0,10.0,0.018086625001160428,23.0,23.0
4430,11051.0,11.0,0.017789416015148163,23.0,23.0
4431,11051.0,12.0,0.018545541999628767,23.0,23.0
4432,11051.0,13.0,0.017610374983632937,23.0,23.0
4433,11051.0,14.0,0.017779874993721023,23.0,23.0
4434,11051.0,15.0,0.018312458007130772,23.0,23.0
4435,11051.0,16.0,0.01857425001799129,23.0,23.0
4436,11051.0,17.0,0.018123499990906566,23.0,23.0
4437,11051.0,18.0,0.01801745899138041,23.0,23.0
4438,11051.0,19.0,0.018708666000748053,23.0,23.0
4439,11051.0,20.0,0.01854625000851229,23.0,23.0
4440,11101.0,1.0,0.017706707993056625,1.0,1.0
4441,11101.0,2.0,0.018392124999081716,4.0,4.0
4442,11101.0,3.0,0.01793137501226738,6.0,6.0
4443,11101.0,4.0,0.01770050000050105,11.0,11.0
4444,11101.0,5.0,0.018236500007333234,13.0,14.0
4445,11101.0,6.0,0.018049249978503212,19.0,19.0
4446,11101.0,7.0,0.018288416002178565,23.0,23.0
4447,11101.0,8.0,0.01784008400863968,23.0,23.0
4448,11101.0,9.0,0.018083500006468967,23.0,23.0
4449,11101.0,10.0,0.0185493330063764,23.0,23.0
4450,11101.0,11.0,0.017692207999061793,23.0,23.0
4451,11101.0,12.0,0.01807829100289382,23.0,23.0
4452,11101.0,13.0,0.017969083011848852,23.0,23.0
4453,11101.0,14.0,0.018280874995980412,23.0,23.0
4454,11101.0,15.0,0.0177549590007402,23.0,23.0
4455,11101.0,16.0,0.017924124986166134,23.0,23.0
4456,11101.0,17.0,0.017958790995180607,23.0,23.0
4457,11101.0,18.0,0.017752792016835883,23.0,23.0
4458,11101.0,19.0,0.018559374992037192,23.0,23.0
4459,11101.0,20.0,0.018580959003884345,23.0,23.0
4460,11151.0,1.0,0.01755712498561479,1.0,1.0
4461,11151.0,2.0,0.017902916006278247,3.0,3.0
4462,11151.0,3.0,0.017120292002800852,3.0,3.0
4463,11151.0,4.0,0.017601583997020498,13.0,13.0
4464,11151.0,5.0,0.01748916698852554,12.0,12.0
4465,11151.0,6.0,0.01753695899969898,22.0,22.0
4466,11151.0,7.0,0.017533417005324736,23.0,23.0
4467,11151.0,8.0,0.01843550000921823,23.0,23.0
4468,11151.0,9.0,0.017734624998411164,23.0,23.0
4469,11151.0,10.0,0.018504834006307647,23.0,23.0
4470,11151.0,11.0,0.01811775000533089,23.0,23.0
4471,11151.0,12.0,0.01767491700593382,23.0,23.0
4472,11151.0,13.0,0.018415208003716543,23.0,23.0
4473,11151.0,14.0,0.017809375014621764,23.0,23.0
4474,11151.0,15.0,0.018443250010022894,23.0,23.0
4475,11151.0,16.0,0.01813437498640269,23.0,23.0
4476,11151.0,17.0,0.018671249999897555,23.0,23.0
4477,11151.0,18.0,0.01861304198973812,23.0,23.0
4478,11151.0,19.0,0.01906037502340041,23.0,23.0
4479,11151.0,20.0,0.018078875000355765,23.0,23.0
4480,11201.0,1.0,0.017768749996321276,1.0,1.0
4481,11201.0,2.0,0.018345999997109175,3.0,3.0
4482,11201.0,3.0,0.017915750009706244,6.0,6.0
4483,11201.0,4.0,0.018315124994842336,8.0,8.0
4484,11201.0,5.0,0.01765141700161621,13.0,13.0
4485,11201.0,6.0,0.017943749990081415,22.0,22.0
4486,11201.0,7.0,0.017582500004209578,23.0,23.0
4487,11201.0,8.0,0.018605749995913357,23.0,23.0
4488,11201.0,9.0,0.017910958005813882,23.0,23.0
4489,11201.0,10.0,0.01794154100934975,23.0,23.0
4490,11201.0,11.0,0.018249165994348004,23.0,23.0
4491,11201.0,12.0,0.01798708300339058,23.0,23.0
4492,11201.0,13.0,0.018549000000348315,23.0,23.0
4493,11201.0,14.0,0.01898354198783636,23.0,23.0
4494,11201.0,15.0,0.018458915990777314,23.0,23.0
4495,11201.0,16.0,0.01866770800552331,23.0,23.0
4496,11201.0,17.0,0.01840824997634627,23.0,23.0
4497,11201.0,18.0,0.018907582998508587,23.0,23.0
4498,11201.0,19.0,0.018876374990213662,23.0,23.0
4499,11201.0,20.0,0.018397040985291824,23.0,23.0
4500,11251.0,1.0,0.01754574998631142,1.0,1.0
4501,11251.0,2.0,0.01722795798559673,3.0,3.0
4502,11251.0,3.0,0.018125457980204374,7.0,7.0
4503,11251.0,4.0,0.01774487498914823,10.0,10.0
4504,11251.0,5.0,0.017898542020702735,15.0,15.0
4505,11251.0,6.0,0.01795612499699928,23.0,23.0
4506,11251.0,7.0,0.017725334007991478,23.0,23.0
4507,11251.0,8.0,0.018335500004468486,23.0,23.0
4508,11251.0,9.0,0.01760041600209661,23.0,23.0
4509,11251.0,10.0,0.01844387498567812,23.0,23.0
4510,11251.0,11.0,0.018462542007910088,23.0,23.0
4511,11251.0,12.0,0.01820975000737235,23.0,23.0
4512,11251.0,13.0,0.017961875011678785,23.0,23.0
4513,11251.0,14.0,0.017997207993175834,23.0,23.0
4514,11251.0,15.0,0.01801529200747609,23.0,23.0
4515,11251.0,16.0,0.018871125008445233,23.0,23.0
4516,11251.0,17.0,0.018203208019258454,23.0,23.0
4517,11251.0,18.0,0.018277291004778817,23.0,23.0
4518,11251.0,19.0,0.018814542010659352,23.0,23.0
4519,11251.0,20.0,0.01865362501121126,23.0,23.0
4520,11301.0,1.0,0.017912749986862764,1.0,1.0
4521,11301.0,2.0,0.0185697500128299,4.0,4.0
4522,11301.0,3.0,0.018155875004595146,7.0,7.0
4523,11301.0,4.0,0.018210125010227785,9.0,9.0
4524,11301.0,5.0,0.01813970899092965,18.0,18.0
4525,11301.0,6.0,0.01732279101270251,18.0,18.0
4526,11301.0,7.0,0.01754862500820309,23.0,23.0
4527,11301.0,8.0,0.017926416010595858,23.0,23.0
4528,11301.0,9.0,0.017469749989686534,23.0,23.0
4529,11301.0,10.0,0.018287125014467165,23.0,23.0
4530,11301.0,11.0,0.018039165996015072,23.0,23.0
4531,11301.0,12.0,0.01841829199111089,23.0,23.0
4532,11301.0,13.0,0.01821579202078283,23.0,23.0
4533,11301.0,14.0,0.018727000016951934,23.0,23.0
4534,11301.0,15.0,0.018715665995841846,23.0,23.0
4535,11301.0,16.0,0.018122666981071234,23.0,23.0
4536,11301.0,17.0,0.018068083008984104,23.0,23.0
4537,11301.0,18.0,0.01852358301403001,23.0,23.0
4538,11301.0,19.0,0.018737500009592623,23.0,23.0
4539,11301.0,20.0,0.01903908301028423,23.0,23.0
4540,11351.0,1.0,0.017680207994999364,1.0,1.0
4541,11351.0,2.0,0.018212249997304752,3.0,3.0
4542,11351.0,3.0,0.017316457990091294,4.0,4.0
4543,11351.0,4.0,0.017985083017265424,11.0,11.0
4544,11351.0,5.0,0.01779479201650247,16.0,16.0
4545,11351.0,6.0,0.018435292004141957,20.0,20.0
4546,11351.0,7.0,0.018906084005720913,23.0,23.0
4547,11351.0,8.0,0.017547166993608698,23.0,23.0
4548,11351.0,9.0,0.018337166984565556,23.0,23.0
4549,11351.0,10.0,0.018372833001194522,23.0,23.0
4550,11351.0,11.0,0.019435458001680672,23.0,23.0
4551,11351.0,12.0,0.01777883298927918,23.0,23.0
4552,11351.0,13.0,0.01910716699785553,23.0,23.0
4553,11351.0,14.0,0.018743624998023733,23.0,23.0
4554,11351.0,15.0,0.018328042002394795,23.0,23.0
4555,11351.0,16.0,0.018532500020228326,23.0,23.0
4556,11351.0,17.0,0.018850291991839185,23.0,23.0
4557,11351.0,18.0,0.018553499976405874,23.0,23.0
4558,11351.0,19.0,0.018253832997288555,23.0,23.0
4559,11351.0,20.0,0.01881720800884068,23.0,23.0
4560,11401.0,1.0,0.01789512499817647,1.0,1.0
4561,11401.0,2.0,0.01786937497672625,4.0,4.0
4562,11401.0,3.0,0.017771708022337407,8.0,8.0
4563,11401.0,4.0,0.01791854199836962,10.0,10.0
4564,11401.0,5.0,0.01793812500545755,10.0,10.0
4565,11401.0,6.0,0.018118084000889212,17.0,17.0
4566,11401.0,7.0,0.01982008299091831,15.0,15.0
4567,11401.0,8.0,0.018527207983424887,23.0,23.0
4568,11401.0,9.0,0.018395958002656698,23.0,23.0
4569,11401.0,10.0,0.0181477080041077,23.0,23.0
4570,11401.0,11.0,0.01770637501613237,23.0,23.0
4571,11401.0,12.0,0.0189590830123052,23.0,23.0
4572,11401.0,13.0,0.018442375003360212,23.0,23.0
4573,11401.0,14.0,0.018905125005403534,23.0,23.0
4574,11401.0,15.0,0.018757332989480346,23.0,23.0
4575,11401.0,16.0,0.017994458001339808,23.0,23.0
4576,11401.0,17.0,0.01802275000954978,23.0,23.0
4577,11401.0,18.0,0.018765541986795142,23.0,23.0
4578,11401.0,19.0,0.018417083978420123,23.0,23.0
4579,11401.0,20.0,0.01861420800560154,23.0,23.0
4580,11451.0,1.0,0.018250041001010686,1.0,1.0
4581,11451.0,2.0,0.01785974999074824,3.0,3.0
4582,11451.0,3.0,0.018025083001703024,6.0,6.0
4583,11451.0,4.0,0.01826929100207053,8.0,8.0
4584,11451.0,5.0,0.017789874982554466,13.0,13.0
4585,11451.0,6.0,0.018400957982521504,20.0,20.0
4586,11451.0,7.0,0.01870483299717307,23.0,23.0
4587,11451.0,8.0,0.01792079201550223,23.0,23.0
4588,11451.0,9.0,0.018638625013409182,23.0,23.0
4589,11451.0,10.0,0.018205874977866188,23.0,23.0
4590,11451.0,11.0,0.01894024998182431,23.0,23.0
4591,11451.0,12.0,0.018152041011489928,23.0,23.0
4592,11451.0,13.0,0.0188346249924507,23.0,23.0
4593,11451.0,14.0,0.018594291992485523,23.0,23.0
4594,11451.0,15.0,0.01875454100081697,23.0,23.0
4595,11451.0,16.0,0.018789833004120737,23.0,23.0
4596,11451.0,17.0,0.018893375003244728,23.0,23.0
4597,11451.0,18.0,0.01931400000466965,23.0,23.0
4598,11451.0,19.0,0.018334958993364125,23.0,23.0
4599,11451.0,20.0,0.0188239160052035,23.0,23.0
4600,11501.0,1.0,0.018035749992122874,1.0,1.0
4601,11501.0,2.0,0.018061667011352256,3.0,3.0
4602,11501.0,3.0,0.018522083992138505,4.0,4.0
4603,11501.0,4.0,0.018383749993517995,13.0,13.0
4604,11501.0,5.0,0.018382417008979246,14.0,14.0
4605,11501.0,6.0,0.01816754200262949,13.0,13.0
4606,11501.0,7.0,0.017860291991382837,23.0,23.0
4607,11501.0,8.0,0.01886045900755562,23.0,23.0
4608,11501.0,9.0,0.01811400000588037,23.0,23.0
4609,11501.0,10.0,0.017950624984223396,23.0,23.0
4610,11501.0,11.0,0.01878566699451767,23.0,23.0
4611,11501.0,12.0,0.018013166991295293,23.0,23.0
4612,11501.0,13.0,0.01886183299939148,23.0,23.0
4613,11501.0,14.0,0.018631250015459955,23.0,23.0
4614,11501.0,15.0,0.01934400000027381,23.0,23.0
4615,11501.0,16.0,0.018638708017533645,23.0,23.0
4616,11501.0,17.0,0.018883249984355643,23.0,23.0
4617,11501.0,18.0,0.01890399999683723,23.0,23.0
4618,11501.0,19.0,0.01935908300220035,23.0,23.0
4619,11501.0,20.0,0.019048167014261708,23.0,23.0
4620,11551.0,1.0,0.018956792016979307,1.0,1.0
4621,11551.0,2.0,0.019216750020859763,3.0,3.0
4622,11551.0,3.0,0.018597957998281345,5.0,5.0
4623,11551.0,4.0,0.01877554098609835,12.0,12.0
4624,11551.0,5.0,0.01840224998886697,15.0,15.0
4625,11551.0,6.0,0.01812375002191402,15.0,15.0
4626,11551.0,7.0,0.01784750001388602,23.0,23.0
4627,11551.0,8.0,0.018216249998658895,23.0,23.0
4628,11551.0,9.0,0.01818245800677687,23.0,23.0
4629,11551.0,10.0,0.018462375010130927,23.0,23.0
4630,11551.0,11.0,0.01828145800391212,23.0,23.0
4631,11551.0,12.0,0.018770291993860155,23.0,23.0
4632,11551.0,13.0,0.018573292007204145,23.0,23.0
4633,11551.0,14.0,0.0182292909885291,23.0,23.0
4634,11551.0,15.0,0.018328959005884826,23.0,23.0
4635,11551.0,16.0,0.01859604101628065,23.0,23.0
4636,11551.0,17.0,0.018725000001722947,23.0,23.0
4637,11551.0,18.0,0.018693582998821512,23.0,23.0
4638,11551.0,19.0,0.018641208007466048,23.0,23.0
4639,11551.0,20.0,0.01822620799066499,23.0,23.0
4640,11601.0,1.0,0.018036666995612904,1.0,1.0
4641,11601.0,2.0,0.01868229199317284,3.0,3.0
4642,11601.0,3.0,0.017784333002055064,8.0,8.0
4643,11601.0,4.0,0.018993500008946285,8.0,8.0
4644,11601.0,5.0,0.018647999997483566,18.0,18.0
4645,11601.0,6.0,0.018408167001325637,23.0,23.0
4646,11601.0,7.0,0.018652041006134823,22.0,22.0
4647,11601.0,8.0,0.018550584005424753,23.0,23.0
4648,11601.0,9.0,0.018703458015806973,23.0,23.0
4649,11601.0,10.0,0.018658042012248188,23.0,23.0
4650,11601.0,11.0,0.018603791017085314,23.0,23.0
4651,11601.0,12.0,0.01913479101494886,23.0,23.0
4652,11601.0,13.0,0.018511375004891306,23.0,23.0
4653,11601.0,14.0,0.01880975000676699,23.0,23.0
4654,11601.0,15.0,0.018724334018770605,23.0,23.0
4655,11601.0,16.0,0.01837200002046302,23.0,23.0
4656,11601.0,17.0,0.01870558300288394,23.0,23.0
4657,11601.0,18.0,0.01843533301143907,23.0,23.0
4658,11601.0,19.0,0.018956375017296523,23.0,23.0
4659,11601.0,20.0,0.019056207995163277,23.0,23.0
4660,11651.0,1.0,0.018547915999079123,1.0,1.0
4661,11651.0,2.0,0.018571291002444923,4.0,4.0
4662,11651.0,3.0,0.01863387497724034,4.0,4.0
4663,11651.0,4.0,0.018806583975674585,10.0,10.0
4664,11651.0,5.0,0.018852542008971795,13.0,13.0
4665,11651.0,6.0,0.017856333986856043,20.0,20.0
