,n_movies,n_cat,time,n_output
5076,50701.0,7.0,0.05574908299604431,23.0
5077,50701.0,8.0,0.05700954199710395,23.0
5078,50701.0,9.0,0.056463583998265676,23.0
5079,50701.0,10.0,0.0577618329989491,23.0
5080,50801.0,1.0,0.056366582997725345,1.0
5081,50801.0,2.0,0.05761220799467992,3.0
5082,50801.0,3.0,0.05666979200032074,3.0
5083,50801.0,4.0,0.05781287500576582,11.0
5084,50801.0,5.0,0.05701554100960493,13.0
5085,50801.0,6.0,0.058420084009412676,20.0
5086,50801.0,7.0,0.056405875002383254,23.0
5087,50801.0,8.0,0.05721641700074542,23.0
5088,50801.0,9.0,0.057178583010681905,23.0
5089,50801.0,10.0,0.057227750003221445,23.0
5090,50901.0,1.0,0.0569930409983499,1.0
5091,50901.0,2.0,0.05792824999662116,3.0
5092,50901.0,3.0,0.057230375008657575,8.0
5093,50901.0,4.0,0.0575264170038281,14.0
5094,50901.0,5.0,0.05642316699959338,17.0
5095,50901.0,6.0,0.05630145900067873,23.0
5096,50901.0,7.0,0.0563226670055883,23.0
5097,50901.0,8.0,0.05780637499992736,23.0
5098,50901.0,9.0,0.056610792002175,23.0
5099,50901.0,10.0,0.05758854100713506,23.0
5100,51001.0,1.0,0.05782708300102968,1.0
5101,51001.0,2.0,0.05653337499825284,2.0
5102,51001.0,3.0,0.05706333300622646,6.0
5103,51001.0,4.0,0.05702987499535084,13.0
5104,51001.0,5.0,0.05705229200248141,19.0
5105,51001.0,6.0,0.05636050000612158,13.0
5106,51001.0,7.0,0.0575047500024084,23.0
5107,51001.0,8.0,0.057484584001940675,23.0
5108,51001.0,9.0,0.056758582999464124,23.0
5109,51001.0,10.0,0.057200665993150324,23.0
5110,51101.0,1.0,0.057550375000573695,1.0
5111,51101.0,2.0,0.05791887499799486,4.0
5112,51101.0,3.0,0.057622958993306383,5.0
5113,51101.0,4.0,0.05692658400221262,11.0
5114,51101.0,5.0,0.05763704200217035,19.0
5115,51101.0,6.0,0.05717275000642985,23.0
5116,51101.0,7.0,0.05725079200055916,23.0
5117,51101.0,8.0,0.0571493330062367,23.0
5118,51101.0,9.0,0.056796666991431266,23.0
5119,51101.0,10.0,0.05752099999517668,23.0
5120,51201.0,1.0,0.05634704200201668,1.0
5121,51201.0,2.0,0.05862266699841712,2.0
5122,51201.0,3.0,0.056747291004285216,4.0
5123,51201.0,4.0,0.056632624997291714,10.0
5124,51201.0,5.0,0.05752166699676309,16.0
5125,51201.0,6.0,0.05787420801061671,17.0
5126,51201.0,7.0,0.05669179200776853,23.0
5127,51201.0,8.0,0.05807808300596662,23.0
5128,51201.0,9.0,0.057582125009503216,23.0
5129,51201.0,10.0,0.0572050000046147,23.0
5130,51301.0,1.0,0.058102374998270534,1.0
5131,51301.0,2.0,0.056637624991708435,3.0
5132,51301.0,3.0,0.057660250007756986,7.0
5133,51301.0,4.0,0.05697891701129265,12.0
5134,51301.0,5.0,0.05740637499548029,14.0
5135,51301.0,6.0,0.0569930000056047,20.0
5136,51301.0,7.0,0.05635704199085012,21.0
5137,51301.0,8.0,0.06018650000623893,23.0
5138,51301.0,9.0,0.056683458999032155,23.0
5139,51301.0,10.0,0.057453708999673836,23.0
5140,51401.0,1.0,0.05701191700063646,1.0
5141,51401.0,2.0,0.057417458010604605,3.0
5142,51401.0,3.0,0.05660408300173003,6.0
5143,51401.0,4.0,0.05751437498838641,10.0
5144,51401.0,5.0,0.058030750005855225,17.0
5145,51401.0,6.0,0.05777245800709352,21.0
5146,51401.0,7.0,0.0584574169915868,23.0
5147,51401.0,8.0,0.057568457996239886,23.0
5148,51401.0,9.0,0.05835870899318252,23.0
5149,51401.0,10.0,0.05867737501102965,23.0
5150,51501.0,1.0,0.05636704199423548,1.0
5151,51501.0,2.0,0.05707612499827519,3.0
5152,51501.0,3.0,0.0579509999952279,5.0
5153,51501.0,4.0,0.057390707996091805,12.0
5154,51501.0,5.0,0.057596541999373585,8.0
5155,51501.0,6.0,0.05665362499712501,20.0
5156,51501.0,7.0,0.05661995800619479,23.0
5157,51501.0,8.0,0.05801495800551493,23.0
5158,51501.0,9.0,0.05856258299900219,23.0
5159,51501.0,10.0,0.05836404200817924,23.0
5160,51601.0,1.0,0.0573964579962194,1.0
5161,51601.0,2.0,0.05703483399702236,3.0
5162,51601.0,3.0,0.05741779098752886,6.0
5163,51601.0,4.0,0.057472291999147274,12.0
5164,51601.0,5.0,0.05741329200100154,11.0
5165,51601.0,6.0,0.05744350000168197,23.0
5166,51601.0,7.0,0.058743625006172806,23.0
5167,51601.0,8.0,0.058305541999288835,23.0
5168,51601.0,9.0,0.058970375001081266,23.0
5169,51601.0,10.0,0.05851599999004975,23.0
5170,51701.0,1.0,0.057518749992595986,1.0
5171,51701.0,2.0,0.0577577499934705,4.0
5172,51701.0,3.0,0.05672012499417178,4.0
5173,51701.0,4.0,0.05720941600156948,12.0
5174,51701.0,5.0,0.057703082988155074,12.0
5175,51701.0,6.0,0.057459125004243106,23.0
5176,51701.0,7.0,0.05852958300965838,23.0
5177,51701.0,8.0,0.058375084001454525,23.0
5178,51701.0,9.0,0.057389583002077416,23.0
5179,51701.0,10.0,0.05833275000622962,23.0
5180,51801.0,1.0,0.0597090829978697,1.0
5181,51801.0,2.0,0.057796875000349246,3.0
5182,51801.0,3.0,0.058568375010509044,5.0
5183,51801.0,4.0,0.0586897500033956,9.0
5184,51801.0,5.0,0.05784300000232179,13.0
5185,51801.0,6.0,0.058055292000062764,16.0
5186,51801.0,7.0,0.057365125001524575,23.0
5187,51801.0,8.0,0.05840183400141541,23.0
5188,51801.0,9.0,0.05814120800641831,23.0
5189,51801.0,10.0,0.05856075001065619,23.0
5190,51901.0,1.0,0.05770504201063886,1.0
5191,51901.0,2.0,0.05787695800245274,3.0
5192,51901.0,3.0,0.05864337499951944,7.0
5193,51901.0,4.0,0.05871100000513252,10.0
5194,51901.0,5.0,0.05780841699743178,20.0
5195,51901.0,6.0,0.057368708003195934,16.0
5196,51901.0,7.0,0.057961416998296045,23.0
5197,51901.0,8.0,0.05724558299698401,23.0
5198,51901.0,9.0,0.05800304200965911,23.0
5199,51901.0,10.0,0.05750900000566617,23.0
5200,52001.0,1.0,0.05804466700647026,1.0
5201,52001.0,2.0,0.05774145900795702,2.0
5202,52001.0,3.0,0.05726637500629295,6.0
5203,52001.0,4.0,0.05754066699591931,10.0
5204,52001.0,5.0,0.05889095900056418,23.0
5205,52001.0,6.0,0.05802916600077879,16.0
5206,52001.0,7.0,0.061158708995208144,17.0
5207,52001.0,8.0,0.058445542003028095,23.0
5208,52001.0,9.0,0.058232208000845276,23.0
5209,52001.0,10.0,0.0587892909970833,23.0
5210,52101.0,1.0,0.057838207998429425,1.0
5211,52101.0,2.0,0.05760174999886658,3.0
5212,52101.0,3.0,0.0581206250062678,7.0
5213,52101.0,4.0,0.05878008400031831,11.0
5214,52101.0,5.0,0.05771354099852033,20.0
5215,52101.0,6.0,0.0578987920016516,23.0
5216,52101.0,7.0,0.059201750002102926,23.0
5217,52101.0,8.0,0.058356167006422766,23.0
5218,52101.0,9.0,0.057398916003876366,23.0
5219,52101.0,10.0,0.058054167006048374,23.0
5220,52201.0,1.0,0.05861508300586138,1.0
5221,52201.0,2.0,0.058188708004308864,3.0
5222,52201.0,3.0,0.057380250000278465,7.0
5223,52201.0,4.0,0.05757191599695943,13.0
5224,52201.0,5.0,0.0605825829989044,11.0
5225,52201.0,6.0,0.058411833000718616,23.0
5226,52201.0,7.0,0.057907417009118944,23.0
5227,52201.0,8.0,0.0598336660041241,23.0
5228,52201.0,9.0,0.05774125001335051,23.0
5229,52201.0,10.0,0.05795737500011455,23.0
5230,52301.0,1.0,0.05866991600487381,1.0
5231,52301.0,2.0,0.05549345900362823,2.0
5232,52301.0,3.0,0.05923162499675527,7.0
5233,52301.0,4.0,0.05879237499902956,7.0
5234,52301.0,5.0,0.05855312499625143,16.0
5235,52301.0,6.0,0.05901366600301117,16.0
5236,52301.0,7.0,0.059379707992775366,23.0
5237,52301.0,8.0,0.05779745799372904,23.0
5238,52301.0,9.0,0.05880691700440366,23.0
5239,52301.0,10.0,0.058128542004851624,23.0
5240,52401.0,1.0,0.058066417012014426,1.0
5241,52401.0,2.0,0.057853499994962476,2.0
5242,52401.0,3.0,0.05832658300641924,8.0
5243,52401.0,4.0,0.05825312501110602,11.0
5244,52401.0,5.0,0.058796375000383705,11.0
5245,52401.0,6.0,0.05809187499107793,21.0
5246,52401.0,7.0,0.05805045799934305,23.0
5247,52401.0,8.0,0.05960283300373703,23.0
5248,52401.0,9.0,0.05885391600895673,23.0
5249,52401.0,10.0,0.05935812499956228,23.0
5250,52501.0,1.0,0.05827641600626521,1.0
5251,52501.0,2.0,0.05803787500190083,3.0
5252,52501.0,3.0,0.058404415991390124,3.0
5253,52501.0,4.0,0.05821729100716766,10.0
5254,52501.0,5.0,0.059382959007052705,19.0
5255,52501.0,6.0,0.05762675000005402,15.0
5256,52501.0,7.0,0.058815249998588115,23.0
5257,52501.0,8.0,0.05848058300034609,23.0
5258,52501.0,9.0,0.05967887499718927,23.0
5259,52501.0,10.0,0.058393750005052425,23.0
5260,52601.0,1.0,0.057881375003489666,1.0
5261,52601.0,2.0,0.05947420799930114,3.0
5262,52601.0,3.0,0.05853262500022538,7.0
5263,52601.0,4.0,0.05884495899954345,9.0
5264,52601.0,5.0,0.05851137499848846,14.0
5265,52601.0,6.0,0.058637999987695366,19.0
5266,52601.0,7.0,0.05816779199813027,23.0
5267,52601.0,8.0,0.05844258399156388,23.0
5268,52601.0,9.0,0.05814074999943841,23.0
5269,52601.0,10.0,0.05852645898994524,23.0
5270,52701.0,1.0,0.05788758400012739,1.0
5271,52701.0,2.0,0.05857129200012423,2.0
5272,52701.0,3.0,0.058460833999561146,8.0
5273,52701.0,4.0,0.058191166011965834,13.0
5274,52701.0,5.0,0.05840320799325127,18.0
5275,52701.0,6.0,0.057618999999249354,15.0
5276,52701.0,7.0,0.05875554100202862,20.0
5277,52701.0,8.0,0.05958375000045635,23.0
5278,52701.0,9.0,0.061011166995740496,23.0
5279,52701.0,10.0,0.06369033400551416,23.0
5280,52801.0,1.0,0.05759920799755491,1.0
5281,52801.0,2.0,0.05849833400861826,4.0
5282,52801.0,3.0,0.05870033398969099,6.0
5283,52801.0,4.0,0.05886487499810755,12.0
5284,52801.0,5.0,0.059234832995571196,19.0
5285,52801.0,6.0,0.0590919579990441,19.0
5286,52801.0,7.0,0.05804762498883065,23.0
5287,52801.0,8.0,0.05923037500178907,23.0
5288,52801.0,9.0,0.05901149999408517,23.0
5289,52801.0,10.0,0.058798583995667286,23.0
5290,52901.0,1.0,0.058386666991282254,1.0
5291,52901.0,2.0,0.05858054199779872,4.0
5292,52901.0,3.0,0.05823912500636652,7.0
5293,52901.0,4.0,0.06216924999898765,6.0
5294,52901.0,5.0,0.05862937500933185,9.0
5295,52901.0,6.0,0.058736207996844314,23.0
5296,52901.0,7.0,0.05847983299463522,23.0
5297,52901.0,8.0,0.05871549999574199,23.0
5298,52901.0,9.0,0.0592020420008339,23.0
5299,52901.0,10.0,0.05890691600507125,23.0
5300,53001.0,1.0,0.05866329200216569,1.0
5301,53001.0,2.0,0.06003074999898672,2.0
5302,53001.0,3.0,0.059697000004234724,9.0
5303,53001.0,4.0,0.060021625002264045,10.0
5304,53001.0,5.0,0.059198834002017975,18.0
5305,53001.0,6.0,0.05907441599993035,12.0
5306,53001.0,7.0,0.05881924999994226,23.0
5307,53001.0,8.0,0.0591773330088472,23.0
5308,53001.0,9.0,0.058978834000299685,23.0
5309,53001.0,10.0,0.05886937500326894,23.0
5310,53101.0,1.0,0.05868470801215153,1.0
5311,53101.0,2.0,0.058886832994176075,2.0
5312,53101.0,3.0,0.05881816700275522,7.0
5313,53101.0,4.0,0.05876945800264366,13.0
5314,53101.0,5.0,0.05897008399188053,17.0
5315,53101.0,6.0,0.05955258301401045,18.0
5316,53101.0,7.0,0.05852270899049472,23.0
5317,53101.0,8.0,0.06131699999968987,23.0
5318,53101.0,9.0,0.05880520799837541,23.0
5319,53101.0,10.0,0.05852191700250842,23.0
5320,53201.0,1.0,0.0593566669995198,1.0
5321,53201.0,2.0,0.05934870800410863,4.0
5322,53201.0,3.0,0.05984125001123175,8.0
5323,53201.0,4.0,0.05934470899228472,9.0
5324,53201.0,5.0,0.058631709005567245,16.0
5325,53201.0,6.0,0.05938074999721721,18.0
5326,53201.0,7.0,0.05958499999542255,23.0
5327,53201.0,8.0,0.05877558399515692,23.0
5328,53201.0,9.0,0.05940262500371318,23.0
5329,53201.0,10.0,0.06020745899877511,23.0
5330,53301.0,1.0,0.05903662499622442,1.0
5331,53301.0,2.0,0.05931991699617356,4.0
5332,53301.0,3.0,0.06236766699294094,5.0
5333,53301.0,4.0,0.059387959001469426,14.0
5334,53301.0,5.0,0.058713749996968545,12.0
5335,53301.0,6.0,0.06219233300362248,21.0
5336,53301.0,7.0,0.06099770899163559,23.0
5337,53301.0,8.0,0.059383332991274074,23.0
5338,53301.0,9.0,0.06018579099327326,23.0
5339,53301.0,10.0,0.059946459005004726,23.0
5340,53401.0,1.0,0.059640916995704174,1.0
5341,53401.0,2.0,0.05883641599211842,4.0
5342,53401.0,3.0,0.05876566701044794,5.0
5343,53401.0,4.0,0.059091458009788767,11.0
5344,53401.0,5.0,0.0590328749967739,13.0
5345,53401.0,6.0,0.05849570799909998,16.0
5346,53401.0,7.0,0.059229291990050115,23.0
5347,53401.0,8.0,0.059623709006700665,23.0
5348,53401.0,9.0,0.06018895898887422,23.0
5349,53401.0,10.0,0.059881958994083107,23.0
5350,53501.0,1.0,0.05975233299250249,1.0
5351,53501.0,2.0,0.05955716600874439,3.0
5352,53501.0,3.0,0.059317499995813705,6.0
5353,53501.0,4.0,0.05891620900365524,9.0
5354,53501.0,5.0,0.06052583300333936,13.0
5355,53501.0,6.0,0.058515209006145597,14.0
5356,53501.0,7.0,0.06009574999916367,23.0
5357,53501.0,8.0,0.060615249996772036,23.0
5358,53501.0,9.0,0.0592976249899948,23.0
5359,53501.0,10.0,0.059888207993935794,23.0
5360,53601.0,1.0,0.061516165995271876,1.0
5361,53601.0,2.0,0.05905200001143385,3.0
5362,53601.0,3.0,0.059416916003101505,8.0
5363,53601.0,4.0,0.05924933399364818,12.0
5364,53601.0,5.0,0.05965845899481792,11.0
5365,53601.0,6.0,0.06016829199506901,23.0
5366,53601.0,7.0,0.05975149999721907,23.0
5367,53601.0,8.0,0.06044270799611695,23.0
5368,53601.0,9.0,0.05973216700658668,23.0
5369,53601.0,10.0,0.05948179199185688,23.0
5370,53701.0,1.0,0.05907070900138933,1.0
5371,53701.0,2.0,0.059716167001170106,3.0
5372,53701.0,3.0,0.05948020800133236,5.0
5373,53701.0,4.0,0.06009254200034775,8.0
5374,53701.0,5.0,0.05936491600004956,15.0
5375,53701.0,6.0,0.05990666599245742,15.0
5376,53701.0,7.0,0.05915912499767728,23.0
5377,53701.0,8.0,0.05927425000118092,23.0
5378,53701.0,9.0,0.060261582999373786,23.0
5379,53701.0,10.0,0.060887832994922064,23.0
5380,53801.0,1.0,0.05960041699290741,1.0
5381,53801.0,2.0,0.05941204199916683,2.0
5382,53801.0,3.0,0.05930416700721253,6.0
5383,53801.0,4.0,0.05916825000895187,8.0
5384,53801.0,5.0,0.059582709000096656,15.0
5385,53801.0,6.0,0.0597295000043232,23.0
5386,53801.0,7.0,0.05943466699682176,23.0
5387,53801.0,8.0,0.05912829200678971,23.0
5388,53801.0,9.0,0.060451208002632484,23.0
5389,53801.0,10.0,0.05918999999994412,23.0
5390,53901.0,1.0,0.060019583004759625,1.0
5391,53901.0,2.0,0.058792791998712346,4.0
5392,53901.0,3.0,0.05879495901172049,7.0
5393,53901.0,4.0,0.059530792001169175,12.0
5394,53901.0,5.0,0.05924395799229387,18.0
5395,53901.0,6.0,0.05893491700408049,23.0
5396,53901.0,7.0,0.05980899999849498,23.0
5397,53901.0,8.0,0.0600552089890698,22.0
5398,53901.0,9.0,0.05880020900804084,23.0
5399,53901.0,10.0,0.06165566699928604,23.0
5400,54001.0,1.0,0.0612562910100678,1.0
5401,54001.0,2.0,0.0594918340066215,3.0
5402,54001.0,3.0,0.060593083006097004,8.0
5403,54001.0,4.0,0.06019762500363868,12.0
5404,54001.0,5.0,0.05984050000552088,9.0
5405,54001.0,6.0,0.06179741700179875,21.0
5406,54001.0,7.0,0.06135666600312106,23.0
5407,54001.0,8.0,0.05972975000622682,23.0
5408,54001.0,9.0,0.059264791998430155,23.0
5409,54001.0,10.0,0.06066020800790284,23.0
5410,54101.0,1.0,0.06020995799917728,1.0
5411,54101.0,2.0,0.059480916999746114,3.0
5412,54101.0,3.0,0.06078941699524876,5.0
5413,54101.0,4.0,0.05985258299915586,7.0
5414,54101.0,5.0,0.059992167007294483,16.0
5415,54101.0,6.0,0.06067241700657178,13.0
5416,54101.0,7.0,0.059615041987854056,23.0
5417,54101.0,8.0,0.06113274999370333,23.0
5418,54101.0,9.0,0.05989304100512527,23.0
5419,54101.0,10.0,0.06107458399492316,23.0
5420,54201.0,1.0,0.060567082997295074,1.0
5421,54201.0,2.0,0.06014433299424127,3.0
5422,54201.0,3.0,0.05987529100093525,7.0
5423,54201.0,4.0,0.06083237500570249,10.0
5424,54201.0,5.0,0.06028833400341682,11.0
5425,54201.0,6.0,0.06005158399057109,23.0
5426,54201.0,7.0,0.06040620799467433,23.0
5427,54201.0,8.0,0.06422429200029,23.0
5428,54201.0,9.0,0.06121170800179243,23.0
5429,54201.0,10.0,0.060164458001963794,23.0
5430,54301.0,1.0,0.06023058301070705,1.0
5431,54301.0,2.0,0.061032790996250696,3.0
5432,54301.0,3.0,0.06113741600711364,8.0
5433,54301.0,4.0,0.06315608300792519,10.0
5434,54301.0,5.0,0.060168166004586965,13.0
5435,54301.0,6.0,0.061430290996213444,19.0
5436,54301.0,7.0,0.06039112499274779,23.0
5437,54301.0,8.0,0.05943870800547302,23.0
5438,54301.0,9.0,0.059574083003099076,23.0
5439,54301.0,10.0,0.06104004199733026,23.0
5440,54401.0,1.0,0.061151750007411465,1.0
5441,54401.0,2.0,0.06051333299546968,3.0
5442,54401.0,3.0,0.06028449999575969,9.0
5443,54401.0,4.0,0.06042550000711344,10.0
5444,54401.0,5.0,0.0600720420043217,19.0
5445,54401.0,6.0,0.059244165997370146,23.0
5446,54401.0,7.0,0.060675083004753105,23.0
5447,54401.0,8.0,0.06029129099624697,23.0
5448,54401.0,9.0,0.06044429200119339,23.0
5449,54401.0,10.0,0.06152604200178757,23.0
5450,54501.0,1.0,0.0598730829951819,1.0
5451,54501.0,2.0,0.06024641598924063,2.0
5452,54501.0,3.0,0.06059850000019651,6.0
5453,54501.0,4.0,0.06091429200023413,15.0
5454,54501.0,5.0,0.06019745800585952,13.0
5455,54501.0,6.0,0.05953975000011269,18.0
5456,54501.0,7.0,0.060849125002278015,14.0
5457,54501.0,8.0,0.05998583399923518,23.0
5458,54501.0,9.0,0.06066025000473019,23.0
5459,54501.0,10.0,0.062291583002661355,23.0
5460,54601.0,1.0,0.061479416996007785,1.0
5461,54601.0,2.0,0.05962358399119694,3.0
5462,54601.0,3.0,0.06001370800368022,8.0
5463,54601.0,4.0,0.06029462500009686,10.0
5464,54601.0,5.0,0.061481833006837405,10.0
5465,54601.0,6.0,0.06138283399923239,16.0
5466,54601.0,7.0,0.06135570799233392,21.0
5467,54601.0,8.0,0.061897584004327655,23.0
5468,54601.0,9.0,0.060230457995203324,23.0
5469,54601.0,10.0,0.06161837500985712,23.0
5470,54701.0,1.0,0.05973516700032633,1.0
5471,54701.0,2.0,0.05960066700936295,3.0
5472,54701.0,3.0,0.06120591700891964,7.0
5473,54701.0,4.0,0.06056604199693538,12.0
5474,54701.0,5.0,0.06047441699774936,14.0
5475,54701.0,6.0,0.0612436249939492,13.0
5476,54701.0,7.0,0.0599297500011744,23.0
5477,54701.0,8.0,0.06104937499912921,23.0
5478,54701.0,9.0,0.06113708298653364,23.0
5479,54701.0,10.0,0.06073283401201479,23.0
5480,54801.0,1.0,0.06028849999711383,1.0
5481,54801.0,2.0,0.06119987499550916,3.0
5482,54801.0,3.0,0.06033041600312572,5.0
5483,54801.0,4.0,0.061025207993225195,9.0
5484,54801.0,5.0,0.06083537499944214,17.0
5485,54801.0,6.0,0.060481791995698586,22.0
5486,54801.0,7.0,0.06058675001258962,23.0
5487,54801.0,8.0,0.060233208001591265,22.0
5488,54801.0,9.0,0.06173616601154208,23.0
5489,54801.0,10.0,0.06118037500709761,23.0
5490,54901.0,1.0,0.0607793329982087,1.0
5491,54901.0,2.0,0.06053016700025182,4.0
5492,54901.0,3.0,0.060896249997313134,6.0
5493,54901.0,4.0,0.06075733300531283,8.0
5494,54901.0,5.0,0.06073508299596142,13.0
5495,54901.0,6.0,0.061558166999020614,23.0
5496,54901.0,7.0,0.06137991699506529,23.0
5497,54901.0,8.0,0.061879041997599415,23.0
5498,54901.0,9.0,0.061729334003757685,23.0
5499,54901.0,10.0,0.06037129199830815,23.0
5500,55001.0,1.0,0.06136104199686088,1.0
5501,55001.0,2.0,0.06069920900336001,2.0
5502,55001.0,3.0,0.0603518330026418,7.0
5503,55001.0,4.0,0.05995508401247207,9.0
5504,55001.0,5.0,0.06041079199349042,15.0
5505,55001.0,6.0,0.06165820799651556,15.0
5506,55001.0,7.0,0.06039358300040476,23.0
5507,55001.0,8.0,0.06123266699432861,23.0
5508,55001.0,9.0,0.06095904199173674,23.0
5509,55001.0,10.0,0.06184579199180007,23.0
5510,55101.0,1.0,0.06057916700956412,1.0
5511,55101.0,2.0,0.060359333001542836,3.0
5512,55101.0,3.0,0.06013312500726897,5.0
5513,55101.0,4.0,0.06153279100544751,10.0
5514,55101.0,5.0,0.06083900001249276,12.0
5515,55101.0,6.0,0.06180283300636802,22.0
5516,55101.0,7.0,0.06201541700283997,23.0
5517,55101.0,8.0,0.06091220800590236,23.0
5518,55101.0,9.0,0.062496625003404915,23.0
5519,55101.0,10.0,0.06135445799736772,23.0
5520,55201.0,1.0,0.060516791010741144,1.0
5521,55201.0,2.0,0.06080374999146443,3.0
5522,55201.0,3.0,0.06059966700559016,8.0
5523,55201.0,4.0,0.06064454199804459,12.0
5524,55201.0,5.0,0.06004195800051093,22.0
5525,55201.0,6.0,0.06163487500452902,22.0
5526,55201.0,7.0,0.06218833298771642,23.0
5527,55201.0,8.0,0.06204291699395981,23.0
5528,55201.0,9.0,0.06142050000198651,23.0
5529,55201.0,10.0,0.0619462499889778,23.0
5530,55301.0,1.0,0.06314374999783468,1.0
5531,55301.0,2.0,0.06249149999348447,3.0
5532,55301.0,3.0,0.060962042000028305,7.0
5533,55301.0,4.0,0.06135833299777005,6.0
5534,55301.0,5.0,0.06162908399710432,19.0
5535,55301.0,6.0,0.06182933300442528,23.0
5536,55301.0,7.0,0.06220412498805672,23.0
5537,55301.0,8.0,0.061750042004860006,23.0
5538,55301.0,9.0,0.06100529199466109,23.0
5539,55301.0,10.0,0.06224833299347665,23.0
5540,55401.0,1.0,0.06214979200740345,1.0
5541,55401.0,2.0,0.06134358300187159,3.0
5542,55401.0,3.0,0.060752332996344194,5.0
5543,55401.0,4.0,0.06253891700180247,10.0
5544,55401.0,5.0,0.060941250005271286,12.0
5545,55401.0,6.0,0.06136433299980126,20.0
5546,55401.0,7.0,0.06150737499410752,23.0
5547,55401.0,8.0,0.06307704199571162,23.0
5548,55401.0,9.0,0.06198391699581407,23.0
5549,55401.0,10.0,0.06208166699798312,23.0
5550,55501.0,1.0,0.061257334004039876,1.0
5551,55501.0,2.0,0.06127974999253638,4.0
5552,55501.0,3.0,0.061387958005070686,5.0
5553,55501.0,4.0,0.0610292500059586,9.0
5554,55501.0,5.0,0.06133054199744947,13.0
5555,55501.0,6.0,0.06188758301141206,23.0
5556,55501.0,7.0,0.06056795899348799,23.0
5557,55501.0,8.0,0.06232758300029673,23.0
5558,55501.0,9.0,0.06099800000083633,23.0
5559,55501.0,10.0,0.061524624994490296,23.0
5560,55601.0,1.0,0.060707249998813495,1.0
5561,55601.0,2.0,0.06211849999090191,2.0
5562,55601.0,3.0,0.061289125005714595,5.0
5563,55601.0,4.0,0.061387249996187165,11.0
5564,55601.0,5.0,0.06231487500190269,14.0
5565,55601.0,6.0,0.06131183299294207,23.0
5566,55601.0,7.0,0.06163833300524857,23.0
5567,55601.0,8.0,0.06132070800231304,23.0
5568,55601.0,9.0,0.0615028330066707,23.0
5569,55601.0,10.0,0.06232554199232254,23.0
5570,55701.0,1.0,0.061580290988786146,1.0
5571,55701.0,2.0,0.06093429100292269,2.0
5572,55701.0,3.0,0.06099616699793842,8.0
5573,55701.0,4.0,0.06122399999003392,10.0
5574,55701.0,5.0,0.062139749992638826,15.0
5575,55701.0,6.0,0.06063245800032746,17.0
5576,55701.0,7.0,0.06198275000497233,23.0
5577,55701.0,8.0,0.06073512499278877,23.0
5578,55701.0,9.0,0.06306358300207648,23.0
5579,55701.0,10.0,0.06302570899424609,23.0
5580,55801.0,1.0,0.06124533301044721,1.0
5581,55801.0,2.0,0.061084208005922846,3.0
5582,55801.0,3.0,0.061618624997208826,7.0
5583,55801.0,4.0,0.06054474999837112,12.0
5584,55801.0,5.0,0.06199437499162741,18.0
5585,55801.0,6.0,0.06155374999798369,22.0
5586,55801.0,7.0,0.061983166000572965,23.0
5587,55801.0,8.0,0.06233158300165087,23.0
5588,55801.0,9.0,0.06233225000323728,23.0
5589,55801.0,10.0,0.0621990000072401,23.0
5590,55901.0,1.0,0.0632986249984242,1.0
5591,55901.0,2.0,0.060802040999988094,4.0
5592,55901.0,3.0,0.06303008299437352,7.0
5593,55901.0,4.0,0.06236262500169687,12.0
5594,55901.0,5.0,0.06187208399933297,16.0
5595,55901.0,6.0,0.060972167004365474,18.0
5596,55901.0,7.0,0.06243850001192186,21.0
5597,55901.0,8.0,0.061187833998701535,23.0
5598,55901.0,9.0,0.061495292000472546,23.0
5599,55901.0,10.0,0.06241216701164376,23.0
5600,56001.0,1.0,0.06113149999873713,1.0
5601,56001.0,2.0,0.06170583299535792,3.0
5602,56001.0,3.0,0.06288670800859109,4.0
5603,56001.0,4.0,0.06245445799140725,6.0
5604,56001.0,5.0,0.06197520799469203,15.0
5605,56001.0,6.0,0.06209216699062381,23.0
5606,56001.0,7.0,0.06210833399381954,23.0
5607,56001.0,8.0,0.06255041700205766,23.0
5608,56001.0,9.0,0.06195054200361483,23.0
5609,56001.0,10.0,0.06249787499837112,23.0
5610,56101.0,1.0,0.06184275000123307,1.0
5611,56101.0,2.0,0.06269387499196455,2.0
5612,56101.0,3.0,0.0616200829972513,6.0
5613,56101.0,4.0,0.062205833004554734,7.0
5614,56101.0,5.0,0.0625364999868907,19.0
5615,56101.0,6.0,0.06225358300434891,22.0
5616,56101.0,7.0,0.06236625000019558,23.0
5617,56101.0,8.0,0.06169950000185054,23.0
5618,56101.0,9.0,0.06202708299679216,23.0
5619,56101.0,10.0,0.06343400001060218,23.0
5620,56201.0,1.0,0.06268987500516232,1.0
5621,56201.0,2.0,0.06288341600156855,4.0
5622,56201.0,3.0,0.06149279199598823,4.0
5623,56201.0,4.0,0.06205599999520928,11.0
5624,56201.0,5.0,0.062351957996725105,15.0
5625,56201.0,6.0,0.06235787500918377,21.0
5626,56201.0,7.0,0.061820709001040086,23.0
5627,56201.0,8.0,0.06279916600033175,23.0
5628,56201.0,9.0,0.06255995899846312,23.0
5629,56201.0,10.0,0.062027291001868434,23.0
5630,56301.0,1.0,0.06205675000092015,1.0
5631,56301.0,2.0,0.06188420800026506,3.0
5632,56301.0,3.0,0.062303915998199955,5.0
5633,56301.0,4.0,0.061942000000271946,8.0
5634,56301.0,5.0,0.06277962500462309,12.0
