,n_movies,n_cat,time,n_output
2831,28301.0,2.0,0.03427695800201036,2.0
2832,28301.0,3.0,0.03430625000328291,8.0
2833,28301.0,4.0,0.03492104100587312,9.0
2834,28301.0,5.0,0.035312666004756466,11.0
2835,28301.0,6.0,0.03503229099442251,8.0
2836,28301.0,7.0,0.03535916599503253,10.0
2837,28301.0,8.0,0.03508633401361294,10.0
2838,28301.0,9.0,0.036138708994258195,12.0
2839,28301.0,10.0,0.03533070800767746,9.0
2840,28401.0,1.0,0.03510174999246374,1.0
2841,28401.0,2.0,0.03450229199370369,2.0
2842,28401.0,3.0,0.03477887500775978,5.0
2843,28401.0,4.0,0.034718334005447105,11.0
2844,28401.0,5.0,0.03521087499393616,9.0
2845,28401.0,6.0,0.035720708008739166,12.0
2846,28401.0,7.0,0.03525612500379793,10.0
2847,28401.0,8.0,0.03615845800959505,11.0
2848,28401.0,9.0,0.035693459009053186,10.0
2849,28401.0,10.0,0.03588291699998081,10.0
2850,28501.0,1.0,0.034787875003530644,1.0
2851,28501.0,2.0,0.03518058299960103,3.0
2852,28501.0,3.0,0.0350057080067927,4.0
2853,28501.0,4.0,0.035514083996531554,9.0
2854,28501.0,5.0,0.0366796250018524,13.0
2855,28501.0,6.0,0.03662195900687948,13.0
2856,28501.0,7.0,0.035473791998811066,10.0
2857,28501.0,8.0,0.035629874997539446,11.0
2858,28501.0,9.0,0.0347681669954909,11.0
2859,28501.0,10.0,0.035769417008850724,11.0
2860,28601.0,1.0,0.03552829200634733,1.0
2861,28601.0,2.0,0.036111833003815264,4.0
2862,28601.0,3.0,0.03502004199253861,7.0
2863,28601.0,4.0,0.035257208000984974,9.0
2864,28601.0,5.0,0.03527333300735336,9.0
2865,28601.0,6.0,0.035800166995613836,12.0
2866,28601.0,7.0,0.03536799999710638,12.0
2867,28601.0,8.0,0.035193292002077214,12.0
2868,28601.0,9.0,0.035087875003227964,10.0
2869,28601.0,10.0,0.0361895420064684,8.0
2870,28701.0,1.0,0.03550100000575185,1.0
2871,28701.0,2.0,0.035774250005488284,3.0
2872,28701.0,3.0,0.035007291997317225,6.0
2873,28701.0,4.0,0.034844041991163976,8.0
2874,28701.0,5.0,0.035917542001698166,8.0
2875,28701.0,6.0,0.035425458001554944,12.0
2876,28701.0,7.0,0.035913416009861976,10.0
2877,28701.0,8.0,0.035730000003241,12.0
2878,28701.0,9.0,0.03547745800460689,10.0
2879,28701.0,10.0,0.035590875006164424,12.0
2880,28801.0,1.0,0.03646354199736379,1.0
2881,28801.0,2.0,0.03514054098923225,2.0
2882,28801.0,3.0,0.03536816699488554,8.0
2883,28801.0,4.0,0.03522187500493601,8.0
2884,28801.0,5.0,0.03605058399261907,10.0
2885,28801.0,6.0,0.03661841599387117,12.0
2886,28801.0,7.0,0.03553612499672454,10.0
2887,28801.0,8.0,0.035610333012300543,10.0
2888,28801.0,9.0,0.03626066699507646,11.0
2889,28801.0,10.0,0.039079500013031065,9.0
2890,28901.0,1.0,0.03538362499966752,1.0
2891,28901.0,2.0,0.03508575000159908,2.0
2892,28901.0,3.0,0.03581237500475254,6.0
2893,28901.0,4.0,0.036467500001890585,9.0
2894,28901.0,5.0,0.03862133400980383,10.0
2895,28901.0,6.0,0.03600325000297744,13.0
2896,28901.0,7.0,0.036081291997106746,12.0
2897,28901.0,8.0,0.036027541995281354,12.0
2898,28901.0,9.0,0.0349823330034269,14.0
2899,28901.0,10.0,0.03620295799919404,9.0
2900,29001.0,1.0,0.036267125004087575,1.0
2901,29001.0,2.0,0.03564395800640341,3.0
2902,29001.0,3.0,0.03540045800036751,8.0
2903,29001.0,4.0,0.036938874996849336,8.0
2904,29001.0,5.0,0.03618412499781698,10.0
2905,29001.0,6.0,0.036252957987017,12.0
2906,29001.0,7.0,0.036008750001201406,10.0
2907,29001.0,8.0,0.03570620800019242,14.0
2908,29001.0,9.0,0.03567283300799318,13.0
2909,29001.0,10.0,0.03662549999717157,10.0
2910,29101.0,1.0,0.03661729099985678,1.0
2911,29101.0,2.0,0.035333833991899155,3.0
2912,29101.0,3.0,0.035450249997666106,5.0
2913,29101.0,4.0,0.03592791600385681,7.0
2914,29101.0,5.0,0.036683957994682714,11.0
2915,29101.0,6.0,0.036146041995380074,9.0
2916,29101.0,7.0,0.03665745799662545,13.0
2917,29101.0,8.0,0.03574420799850486,9.0
2918,29101.0,9.0,0.03669179200369399,11.0
2919,29101.0,10.0,0.036323375010397285,11.0
2920,29201.0,1.0,0.035041291994275525,1.0
2921,29201.0,2.0,0.035442624997813255,4.0
2922,29201.0,3.0,0.03529262500524055,6.0
2923,29201.0,4.0,0.035799834004137665,10.0
2924,29201.0,5.0,0.03629320800246205,12.0
2925,29201.0,6.0,0.036488375000772066,11.0
2926,29201.0,7.0,0.036271249991841614,12.0
2927,29201.0,8.0,0.03578158300661016,9.0
2928,29201.0,9.0,0.03612274999613874,10.0
2929,29201.0,10.0,0.0366205419995822,11.0
2930,29301.0,1.0,0.03693408300750889,1.0
2931,29301.0,2.0,0.03590645799704362,3.0
2932,29301.0,3.0,0.03580145799787715,6.0
2933,29301.0,4.0,0.03577420799410902,10.0
2934,29301.0,5.0,0.03628554199531209,10.0
2935,29301.0,6.0,0.036751000006916,9.0
2936,29301.0,7.0,0.036452500004088506,7.0
2937,29301.0,8.0,0.03640191700833384,12.0
2938,29301.0,9.0,0.036141499993391335,13.0
2939,29301.0,10.0,0.0362546249962179,10.0
2940,29401.0,1.0,0.035786874999757856,1.0
2941,29401.0,2.0,0.03568174999963958,3.0
2942,29401.0,3.0,0.03610020800260827,4.0
2943,29401.0,4.0,0.03592791598930489,9.0
2944,29401.0,5.0,0.03669262499897741,8.0
2945,29401.0,6.0,0.035879999995813705,10.0
2946,29401.0,7.0,0.03729112498695031,11.0
2947,29401.0,8.0,0.036570290991221555,11.0
2948,29401.0,9.0,0.036793666004086845,13.0
2949,29401.0,10.0,0.037540541001362726,12.0
2950,29501.0,1.0,0.03569750000315253,1.0
2951,29501.0,2.0,0.03599016700172797,3.0
2952,29501.0,3.0,0.03548512500128709,7.0
2953,29501.0,4.0,0.03607791700051166,8.0
2954,29501.0,5.0,0.03693783300695941,11.0
2955,29501.0,6.0,0.03628762500011362,12.0
2956,29501.0,7.0,0.036837000006926246,9.0
2957,29501.0,8.0,0.03621995900175534,11.0
2958,29501.0,9.0,0.03627187499660067,9.0
2959,29501.0,10.0,0.03639945799659472,10.0
2960,29601.0,1.0,0.035988208997878246,1.0
2961,29601.0,2.0,0.03633037500549108,3.0
2962,29601.0,3.0,0.03561208301107399,7.0
2963,29601.0,4.0,0.037672042002668604,9.0
2964,29601.0,5.0,0.03719870900386013,9.0
2965,29601.0,6.0,0.03637970799172763,12.0
2966,29601.0,7.0,0.03607424999063369,8.0
2967,29601.0,8.0,0.036615165998227894,11.0
2968,29601.0,9.0,0.03659637499367818,11.0
2969,29601.0,10.0,0.03694158300640993,13.0
2970,29701.0,1.0,0.03623195800173562,1.0
2971,29701.0,2.0,0.035770625006989576,3.0
2972,29701.0,3.0,0.03654437499062624,7.0
2973,29701.0,4.0,0.036212915991200134,11.0
2974,29701.0,5.0,0.03568699999595992,10.0
2975,29701.0,6.0,0.03659729199716821,11.0
2976,29701.0,7.0,0.03627487500489224,9.0
2977,29701.0,8.0,0.036616875004256144,10.0
2978,29701.0,9.0,0.036268208001274616,11.0
2979,29701.0,10.0,0.036868291994323954,11.0
2980,29801.0,1.0,0.03588133299490437,1.0
2981,29801.0,2.0,0.03683958300098311,4.0
2982,29801.0,3.0,0.036839084001258016,6.0
2983,29801.0,4.0,0.03608741599600762,9.0
2984,29801.0,5.0,0.03660462501284201,12.0
2985,29801.0,6.0,0.03617633300018497,9.0
2986,29801.0,7.0,0.03710974998830352,9.0
2987,29801.0,8.0,0.036348042005556636,10.0
2988,29801.0,9.0,0.036843916997895576,9.0
2989,29801.0,10.0,0.0374191669980064,11.0
2990,29901.0,1.0,0.03711170899623539,1.0
2991,29901.0,2.0,0.035723124994547106,3.0
2992,29901.0,3.0,0.03625437500886619,6.0
2993,29901.0,4.0,0.037740625004516914,11.0
2994,29901.0,5.0,0.03710708400467411,11.0
2995,29901.0,6.0,0.03738054200948682,9.0
2996,29901.0,7.0,0.03667129100358579,12.0
2997,29901.0,8.0,0.03643370799545664,8.0
2998,29901.0,9.0,0.037473832999239676,10.0
2999,29901.0,10.0,0.036494249987299554,9.0
3000,30001.0,1.0,0.0364382500119973,1.0
3001,30001.0,2.0,0.03987333299301099,2.0
3002,30001.0,3.0,0.036946540989447385,8.0
3003,30001.0,4.0,0.03754695798852481,10.0
3004,30001.0,5.0,0.03702779200102668,11.0
3005,30001.0,6.0,0.03845316599472426,13.0
3006,30001.0,7.0,0.036536458996124566,10.0
3007,30001.0,8.0,0.037928333011223,12.0
3008,30001.0,9.0,0.03674983300152235,11.0
3009,30001.0,10.0,0.03679204099171329,10.0
3010,30101.0,1.0,0.03607258301053662,1.0
3011,30101.0,2.0,0.03604562500549946,4.0
3012,30101.0,3.0,0.036819290995481424,7.0
3013,30101.0,4.0,0.036508291988866404,11.0
3014,30101.0,5.0,0.037559125004918315,11.0
3015,30101.0,6.0,0.03703208299702965,9.0
3016,30101.0,7.0,0.036747542006196454,10.0
3017,30101.0,8.0,0.0370401250111172,10.0
3018,30101.0,9.0,0.0373189999954775,12.0
3019,30101.0,10.0,0.03687679200083949,10.0
3020,30201.0,1.0,0.03710283400141634,1.0
3021,30201.0,2.0,0.03635166698950343,3.0
3022,30201.0,3.0,0.03672566599561833,7.0
3023,30201.0,4.0,0.03631762499571778,11.0
3024,30201.0,5.0,0.03723654100031126,10.0
3025,30201.0,6.0,0.036865083005977795,12.0
3026,30201.0,7.0,0.03765524999471381,9.0
3027,30201.0,8.0,0.03707670798758045,9.0
3028,30201.0,9.0,0.03705124999396503,13.0
3029,30201.0,10.0,0.03771437500836328,10.0
3030,30301.0,1.0,0.03657362499507144,1.0
3031,30301.0,2.0,0.03632512500917073,3.0
3032,30301.0,3.0,0.03667516699351836,6.0
3033,30301.0,4.0,0.03689037499134429,11.0
3034,30301.0,5.0,0.03739720900193788,11.0
3035,30301.0,6.0,0.0377235420019133,12.0
3036,30301.0,7.0,0.03706449999299366,10.0
3037,30301.0,8.0,0.03730712499236688,11.0
3038,30301.0,9.0,0.036675333001767285,12.0
3039,30301.0,10.0,0.0373899169935612,12.0
3040,30401.0,1.0,0.036813667000387795,1.0
3041,30401.0,2.0,0.03669820800132584,3.0
3042,30401.0,3.0,0.03689720798865892,5.0
3043,30401.0,4.0,0.037102415997651406,8.0
3044,30401.0,5.0,0.036452540996833704,8.0
3045,30401.0,6.0,0.0382697909954004,11.0
3046,30401.0,7.0,0.03751920901413541,11.0
3047,30401.0,8.0,0.037850291992072016,12.0
3048,30401.0,9.0,0.0372786669904599,11.0
3049,30401.0,10.0,0.0389647080010036,10.0
3050,30501.0,1.0,0.03672204200120177,1.0
3051,30501.0,2.0,0.03841770799772348,3.0
3052,30501.0,3.0,0.03760091699950863,6.0
3053,30501.0,4.0,0.03722124999330845,9.0
3054,30501.0,5.0,0.03727300000900868,13.0
3055,30501.0,6.0,0.037473999997018836,12.0
3056,30501.0,7.0,0.039394084000377916,10.0
3057,30501.0,8.0,0.037585874990327284,11.0
3058,30501.0,9.0,0.03740816601202823,11.0
3059,30501.0,10.0,0.037724124995293096,13.0
3060,30601.0,1.0,0.03729062499769498,1.0
3061,30601.0,2.0,0.03785491599410307,4.0
3062,30601.0,3.0,0.036636999997426756,9.0
3063,30601.0,4.0,0.03696800000034273,8.0
3064,30601.0,5.0,0.03817770800378639,10.0
3065,30601.0,6.0,0.03750129199761432,9.0
3066,30601.0,7.0,0.038616499994532205,11.0
3067,30601.0,8.0,0.03772620900417678,12.0
3068,30601.0,9.0,0.03786429199681152,11.0
3069,30601.0,10.0,0.03752120799617842,9.0
3070,30701.0,1.0,0.03716362500563264,1.0
3071,30701.0,2.0,0.037324374992749654,4.0
3072,30701.0,3.0,0.036583416993380524,6.0
3073,30701.0,4.0,0.03683949999685865,10.0
3074,30701.0,5.0,0.037717291997978464,11.0
3075,30701.0,6.0,0.037862041004700586,10.0
3076,30701.0,7.0,0.037704165995819494,12.0
3077,30701.0,8.0,0.038700249991961755,12.0
3078,30701.0,9.0,0.037346207987866364,12.0
3079,30701.0,10.0,0.037398542001028545,10.0
3080,30801.0,1.0,0.03754474999732338,1.0
3081,30801.0,2.0,0.037316999994800426,3.0
3082,30801.0,3.0,0.037387666990980506,7.0
3083,30801.0,4.0,0.037633875006577,10.0
3084,30801.0,5.0,0.03767350000271108,10.0
3085,30801.0,6.0,0.03853429098671768,10.0
3086,30801.0,7.0,0.038352916002622806,10.0
3087,30801.0,8.0,0.038986958999885246,13.0
3088,30801.0,9.0,0.037509417001274414,8.0
3089,30801.0,10.0,0.037946790995192714,12.0
3090,30901.0,1.0,0.03682400000980124,1.0
3091,30901.0,2.0,0.037634624997735955,3.0
3092,30901.0,3.0,0.03830595800536685,8.0
3093,30901.0,4.0,0.036805291994824074,9.0
3094,30901.0,5.0,0.038271249999525025,11.0
3095,30901.0,6.0,0.039154124999186024,12.0
3096,30901.0,7.0,0.038650000002235174,12.0
3097,30901.0,8.0,0.03801808299613185,15.0
3098,30901.0,9.0,0.03754270900390111,11.0
3099,30901.0,10.0,0.03840808400127571,10.0
3100,31001.0,1.0,0.038192166000953875,1.0
3101,31001.0,2.0,0.03725062499870546,2.0
3102,31001.0,3.0,0.037302041993825696,6.0
3103,31001.0,4.0,0.037463250002474524,10.0
3104,31001.0,5.0,0.03729462499904912,7.0
3105,31001.0,6.0,0.0376742920052493,8.0
3106,31001.0,7.0,0.03772962500806898,11.0
3107,31001.0,8.0,0.037595165995298885,11.0
3108,31001.0,9.0,0.03780291600560304,11.0
3109,31001.0,10.0,0.03835662499477621,12.0
3110,31101.0,1.0,0.037969249999150634,1.0
3111,31101.0,2.0,0.0370982919994276,3.0
3112,31101.0,3.0,0.03748250000353437,6.0
3113,31101.0,4.0,0.03677433299890254,10.0
3114,31101.0,5.0,0.03814104100456461,11.0
3115,31101.0,6.0,0.03762579199974425,9.0
3116,31101.0,7.0,0.03780891699716449,10.0
3117,31101.0,8.0,0.03955587500240654,9.0
3118,31101.0,9.0,0.038448874998721294,10.0
3119,31101.0,10.0,0.037867833001655526,9.0
3120,31201.0,1.0,0.037169332994380966,1.0
3121,31201.0,2.0,0.037409708005725406,3.0
3122,31201.0,3.0,0.03704058300354518,7.0
3123,31201.0,4.0,0.0380806670000311,10.0
3124,31201.0,5.0,0.03851420899445657,11.0
3125,31201.0,6.0,0.03800491699075792,11.0
3126,31201.0,7.0,0.038918207996175624,10.0
3127,31201.0,8.0,0.03842574999725912,12.0
3128,31201.0,9.0,0.03777204200741835,9.0
3129,31201.0,10.0,0.04037933399376925,10.0
3130,31301.0,1.0,0.03732274999492802,1.0
3131,31301.0,2.0,0.03768112500256393,4.0
3132,31301.0,3.0,0.038594874989939854,9.0
3133,31301.0,4.0,0.03840733299148269,7.0
3134,31301.0,5.0,0.03840679100540001,9.0
3135,31301.0,6.0,0.0378323330078274,14.0
3136,31301.0,7.0,0.03853787499247119,9.0
3137,31301.0,8.0,0.03773491700121667,12.0
3138,31301.0,9.0,0.037913916996330954,9.0
3139,31301.0,10.0,0.03808933300024364,9.0
3140,31401.0,1.0,0.037554833994363435,1.0
3141,31401.0,2.0,0.03764937499363441,4.0
3142,31401.0,3.0,0.03739062500244472,4.0
3143,31401.0,4.0,0.03783508299966343,10.0
3144,31401.0,5.0,0.03928295899822842,10.0
3145,31401.0,6.0,0.038493333995575085,9.0
3146,31401.0,7.0,0.038776332992711104,12.0
3147,31401.0,8.0,0.037796666991198435,11.0
3148,31401.0,9.0,0.03862254098930862,11.0
3149,31401.0,10.0,0.03814720798982307,12.0
3150,31501.0,1.0,0.038120832992717624,1.0
3151,31501.0,2.0,0.03770808300760109,2.0
3152,31501.0,3.0,0.03797641600249335,4.0
3153,31501.0,4.0,0.04013216700695921,11.0
3154,31501.0,5.0,0.038698042000760324,12.0
3155,31501.0,6.0,0.03829625000071246,12.0
3156,31501.0,7.0,0.03989983299106825,8.0
3157,31501.0,8.0,0.0385238750022836,14.0
3158,31501.0,9.0,0.03803512499143835,13.0
3159,31501.0,10.0,0.03861554100876674,13.0
3160,31601.0,1.0,0.03754874999867752,1.0
3161,31601.0,2.0,0.0383738750097109,2.0
3162,31601.0,3.0,0.038360292004654184,7.0
3163,31601.0,4.0,0.03839129199332092,10.0
3164,31601.0,5.0,0.03895441700296942,11.0
3165,31601.0,6.0,0.03840116701030638,12.0
3166,31601.0,7.0,0.03829995800333563,11.0
3167,31601.0,8.0,0.03961249999701977,11.0
3168,31601.0,9.0,0.03939158300636336,13.0
3169,31601.0,10.0,0.0391139999992447,10.0
3170,31701.0,1.0,0.03834762499900535,1.0
3171,31701.0,2.0,0.03751366700453218,2.0
3172,31701.0,3.0,0.0386749589961255,5.0
3173,31701.0,4.0,0.03841341700172052,10.0
3174,31701.0,5.0,0.0383875419938704,11.0
3175,31701.0,6.0,0.038385708001442254,12.0
3176,31701.0,7.0,0.038372250011889264,10.0
3177,31701.0,8.0,0.03834466601256281,9.0
3178,31701.0,9.0,0.03962866599613335,11.0
3179,31701.0,10.0,0.03876529200351797,11.0
3180,31801.0,1.0,0.039265457991859876,1.0
3181,31801.0,2.0,0.03845750000618864,2.0
3182,31801.0,3.0,0.03805754199856892,6.0
3183,31801.0,4.0,0.03872008300095331,10.0
3184,31801.0,5.0,0.03823208399990108,10.0
3185,31801.0,6.0,0.03898924999521114,11.0
3186,31801.0,7.0,0.03855304099852219,11.0
3187,31801.0,8.0,0.03840241600119043,10.0
3188,31801.0,9.0,0.03875566700298805,11.0
3189,31801.0,10.0,0.038703958998667076,12.0
3190,31901.0,1.0,0.03833079099422321,1.0
3191,31901.0,2.0,0.039061374991433695,3.0
3192,31901.0,3.0,0.0380853329988895,8.0
3193,31901.0,4.0,0.03851533299894072,11.0
3194,31901.0,5.0,0.03993675000674557,14.0
3195,31901.0,6.0,0.03892587500740774,13.0
3196,31901.0,7.0,0.03901308300555684,12.0
3197,31901.0,8.0,0.039065542005118914,12.0
3198,31901.0,9.0,0.0388534170051571,9.0
3199,31901.0,10.0,0.039052915992215276,11.0
3200,32001.0,1.0,0.03874916600761935,1.0
3201,32001.0,2.0,0.0383042920002481,4.0
3202,32001.0,3.0,0.037830917004612274,4.0
3203,32001.0,4.0,0.039587582999956794,8.0
3204,32001.0,5.0,0.03959187500004191,10.0
3205,32001.0,6.0,0.03905037499498576,11.0
3206,32001.0,7.0,0.03953324999019969,10.0
3207,32001.0,8.0,0.03900791700289119,10.0
3208,32001.0,9.0,0.03967929100326728,12.0
3209,32001.0,10.0,0.039032207991112955,10.0
3210,32101.0,1.0,0.038672041991958395,1.0
3211,32101.0,2.0,0.03862895900965668,4.0
3212,32101.0,3.0,0.03847720801422838,7.0
3213,32101.0,4.0,0.039365999997244217,9.0
3214,32101.0,5.0,0.038565333001315594,10.0
3215,32101.0,6.0,0.03903237500344403,13.0
3216,32101.0,7.0,0.04013529099756852,12.0
3217,32101.0,8.0,0.039291624998440966,10.0
3218,32101.0,9.0,0.039523500003269874,10.0
3219,32101.0,10.0,0.039261375000933185,8.0
3220,32201.0,1.0,0.038183583004865795,1.0
3221,32201.0,2.0,0.03796995899756439,2.0
3222,32201.0,3.0,0.03798058298707474,7.0
3223,32201.0,4.0,0.038546957992366515,8.0
3224,32201.0,5.0,0.03889308399811853,13.0
3225,32201.0,6.0,0.03935533300682437,10.0
3226,32201.0,7.0,0.03970408299937844,12.0
3227,32201.0,8.0,0.03876704200229142,11.0
3228,32201.0,9.0,0.0389120829931926,8.0
3229,32201.0,10.0,0.03953645900764968,12.0
3230,32301.0,1.0,0.038842875001137145,1.0
3231,32301.0,2.0,0.03816495799401309,3.0
3232,32301.0,3.0,0.03849212499335408,5.0
3233,32301.0,4.0,0.03879399999277666,10.0
3234,32301.0,5.0,0.03942466700391378,11.0
3235,32301.0,6.0,0.039137458996265195,12.0
3236,32301.0,7.0,0.03935175000515301,10.0
3237,32301.0,8.0,0.040871082994272,9.0
3238,32301.0,9.0,0.038874958001542836,10.0
3239,32301.0,10.0,0.038814832994830795,8.0
3240,32401.0,1.0,0.039088624995201826,1.0
3241,32401.0,2.0,0.039105083007598296,3.0
3242,32401.0,3.0,0.03846595800132491,4.0
3243,32401.0,4.0,0.03930858300009277,8.0
3244,32401.0,5.0,0.040016375001869164,11.0
3245,32401.0,6.0,0.0398739999945974,13.0
3246,32401.0,7.0,0.03961795799841639,11.0
3247,32401.0,8.0,0.03925716699450277,9.0
3248,32401.0,9.0,0.038766459008911625,10.0
3249,32401.0,10.0,0.03932974999770522,9.0
3250,32501.0,1.0,0.038887332993908785,1.0
3251,32501.0,2.0,0.03841120800643694,3.0
3252,32501.0,3.0,0.039026209007715806,6.0
3253,32501.0,4.0,0.039592250002897345,12.0
3254,32501.0,5.0,0.03945508299511857,10.0
3255,32501.0,6.0,0.04044233399326913,13.0
3256,32501.0,7.0,0.039789208996808156,11.0
3257,32501.0,8.0,0.038969165994785726,10.0
3258,32501.0,9.0,0.0401110420061741,12.0
3259,32501.0,10.0,0.040158584000892006,12.0
3260,32601.0,1.0,0.0394659579906147,1.0
3261,32601.0,2.0,0.03886874999443535,2.0
3262,32601.0,3.0,0.03944949999277014,7.0
3263,32601.0,4.0,0.039225250002346,9.0
3264,32601.0,5.0,0.03980924999632407,9.0
3265,32601.0,6.0,0.03935520899540279,13.0
3266,32601.0,7.0,0.03978750000533182,11.0
3267,32601.0,8.0,0.03951470799802337,10.0
3268,32601.0,9.0,0.039298959003644995,9.0
3269,32601.0,10.0,0.0393792079994455,13.0
3270,32701.0,1.0,0.038941749997320585,1.0
3271,32701.0,2.0,0.03981533399200998,4.0
3272,32701.0,3.0,0.0405192089965567,5.0
3273,32701.0,4.0,0.03918487500050105,11.0
3274,32701.0,5.0,0.04023004201008007,9.0
3275,32701.0,6.0,0.040082000006805174,11.0
3276,32701.0,7.0,0.04015649999200832,11.0
3277,32701.0,8.0,0.03975308300869074,11.0
3278,32701.0,9.0,0.03982041600102093,14.0
3279,32701.0,10.0,0.040338791004614905,13.0
3280,32801.0,1.0,0.03914016700582579,1.0
3281,32801.0,2.0,0.039051500003552064,2.0
3282,32801.0,3.0,0.03947504100506194,6.0
3283,32801.0,4.0,0.04058904098928906,8.0
3284,32801.0,5.0,0.03898041701177135,10.0
3285,32801.0,6.0,0.04026954100118019,8.0
3286,32801.0,7.0,0.03897825001331512,10.0
3287,32801.0,8.0,0.03969350000261329,16.0
3288,32801.0,9.0,0.03992845800530631,10.0
3289,32801.0,10.0,0.04003624999313615,12.0
3290,32901.0,1.0,0.04006970900809392,1.0
3291,32901.0,2.0,0.03976241700001992,2.0
3292,32901.0,3.0,0.038807499993708916,5.0
3293,32901.0,4.0,0.03934874999686144,8.0
3294,32901.0,5.0,0.040094500000122935,11.0
3295,32901.0,6.0,0.039562083009514026,11.0
3296,32901.0,7.0,0.04020008300722111,13.0
3297,32901.0,8.0,0.04030433400475886,12.0
3298,32901.0,9.0,0.04024887501145713,9.0
3299,32901.0,10.0,0.03954491700278595,10.0
3300,33001.0,1.0,0.03943083299964201,1.0
3301,33001.0,2.0,0.03903083299519494,3.0
3302,33001.0,3.0,0.03978712500247639,4.0
3303,33001.0,4.0,0.039844916012953036,9.0
3304,33001.0,5.0,0.039895042005809955,12.0
3305,33001.0,6.0,0.04001683299429715,7.0
3306,33001.0,7.0,0.03972879199136514,14.0
3307,33001.0,8.0,0.039463583001634106,10.0
3308,33001.0,9.0,0.04048724999302067,12.0
3309,33001.0,10.0,0.039671624996117316,13.0
3310,33101.0,1.0,0.03904058400075883,1.0
3311,33101.0,2.0,0.039451333999750204,2.0
3312,33101.0,3.0,0.04335541700129397,5.0
3313,33101.0,4.0,0.03887995799595956,9.0
3314,33101.0,5.0,0.04021912500320468,10.0
3315,33101.0,6.0,0.040170583000872284,10.0
3316,33101.0,7.0,0.0394985830062069,8.0
3317,33101.0,8.0,0.039968000011867844,10.0
3318,33101.0,9.0,0.04004375000658911,11.0
3319,33101.0,10.0,0.04006820899667218,9.0
3320,33201.0,1.0,0.039348999998765066,1.0
3321,33201.0,2.0,0.04024208299233578,3.0
3322,33201.0,3.0,0.0404605410003569,6.0
3323,33201.0,4.0,0.04117104099714197,11.0
3324,33201.0,5.0,0.04153366599348374,10.0
3325,33201.0,6.0,0.041445417009526864,9.0
3326,33201.0,7.0,0.03991416600183584,9.0
3327,33201.0,8.0,0.039695957995718345,11.0
3328,33201.0,9.0,0.040878040992538445,12.0
3329,33201.0,10.0,0.040878999992855825,9.0
3330,33301.0,1.0,0.04005045900703408,1.0
3331,33301.0,2.0,0.03934820799622685,3.0
3332,33301.0,3.0,0.03993441599595826,9.0
3333,33301.0,4.0,0.040239374997327104,10.0
3334,33301.0,5.0,0.04033670799981337,10.0
3335,33301.0,6.0,0.04016874999797437,11.0
3336,33301.0,7.0,0.03974237499642186,10.0
3337,33301.0,8.0,0.04085479199420661,11.0
3338,33301.0,9.0,0.04066595800395589,10.0
3339,33301.0,10.0,0.040318083003512584,9.0
3340,33401.0,1.0,0.039785916000255384,1.0
3341,33401.0,2.0,0.040131624991772696,2.0
3342,33401.0,3.0,0.03912691700679716,5.0
3343,33401.0,4.0,0.04020508300163783,10.0
3344,33401.0,5.0,0.039986791991395876,11.0
3345,33401.0,6.0,0.04030900000361726,10.0
3346,33401.0,7.0,0.04097408300731331,12.0
3347,33401.0,8.0,0.04015433399763424,11.0
3348,33401.0,9.0,0.04023391600640025,10.0
3349,33401.0,10.0,0.04014195900526829,11.0
3350,33501.0,1.0,0.04006129200570285,1.0
3351,33501.0,2.0,0.040868665993912145,2.0
3352,33501.0,3.0,0.039442709006834775,3.0
3353,33501.0,4.0,0.0409923339902889,9.0
3354,33501.0,5.0,0.04069983398949262,9.0
3355,33501.0,6.0,0.04103333300736267,8.0
3356,33501.0,7.0,0.0402480420016218,9.0
3357,33501.0,8.0,0.04024954100896139,9.0
3358,33501.0,9.0,0.040540833011618815,12.0
3359,33501.0,10.0,0.04077379099908285,10.0
3360,33601.0,1.0,0.04021649999776855,1.0
3361,33601.0,2.0,0.03999762499006465,3.0
3362,33601.0,3.0,0.04040141600125935,6.0
3363,33601.0,4.0,0.03938916699553374,11.0
3364,33601.0,5.0,0.04092779201164376,10.0
3365,33601.0,6.0,0.04049425000266638,11.0
3366,33601.0,7.0,0.040324000001419336,11.0
3367,33601.0,8.0,0.04061891700257547,10.0
3368,33601.0,9.0,0.041020291988388635,11.0
3369,33601.0,10.0,0.040418000004137866,11.0
3370,33701.0,1.0,0.040248707999126054,1.0
3371,33701.0,2.0,0.03955533300177194,3.0
3372,33701.0,3.0,0.04067195800598711,7.0
3373,33701.0,4.0,0.040634917007992044,9.0
3374,33701.0,5.0,0.04163141599565279,11.0
3375,33701.0,6.0,0.0416473329969449,11.0
3376,33701.0,7.0,0.04089545899478253,10.0
3377,33701.0,8.0,0.04131929200957529,11.0
3378,33701.0,9.0,0.04068395899957977,9.0
3379,33701.0,10.0,0.04061533400090411,13.0
3380,33801.0,1.0,0.04007137499866076,1.0
3381,33801.0,2.0,0.04025250000995584,3.0
3382,33801.0,3.0,0.040096000011544675,6.0
3383,33801.0,4.0,0.03997645800700411,10.0
3384,33801.0,5.0,0.04070816599414684,10.0
3385,33801.0,6.0,0.04026812499796506,10.0
3386,33801.0,7.0,0.04107625001051929,9.0
3387,33801.0,8.0,0.040433541013044305,11.0
3388,33801.0,9.0,0.041263083010562696,14.0
3389,33801.0,10.0,0.041353749998961575,13.0
